TE_name,scTE_mean_expression,soloTE_mean_expression,log2_scTE,log2_soloTE,fold_difference,pearson_r,spearman_r
LTR86B1,0.07132674711576714,0.0814570182859374,0.09939855903301864,0.11297632758563188,1.1420262589505963,0.9826695654705839,0.9931688856710245
Zaphod2,0.19244795120010608,0.20446411140756166,0.25392629584565507,0.26839140722046906,1.0624384932459863,0.9826695654705839,0.9931688856710245
LTR55,0.11306524333642753,0.13411856575779268,0.15453816004664114,0.18157147386840727,1.1862050766573786,0.9826695654705839,0.9931688856710245
LTR48B,0.35946824028643415,0.3643033773670853,0.44304244770951173,0.4481644891980714,1.0134508043755222,0.9826695654705839,0.9931688856710245
MLT1E1,0.42988330460151175,0.44854233096895946,0.5158974108201526,0.5346018453170815,1.0434048637464615,0.9826695654705839,0.9931688856710245
HERVFH21-int,0.0437276223312558,0.06426107893538101,0.061745266331303075,0.08985210862273366,1.4695763309886298,0.9826695654705839,0.9931688856710245
Arthur1A,0.33002917384962205,0.3474816164508362,0.4114578912201224,0.4302655905762008,1.0528815143593282,0.9826695654705839,0.9931688856710245
MER34A,0.6760210847367724,0.7045942604281903,0.7450402985920622,0.7694283796434682,1.0422666929069484,0.9826695654705839,0.9931688856710245
L1MEi,3.8741214693011536,4.060063773020108,2.285142205303095,2.3391555676152516,1.0479959921462392,0.9826695654705839,0.9931688856710245
MER4A,0.30960747911417585,0.32276957115897703,0.38913446611997043,0.40356176343046957,1.0425121898805814,0.9826695654705839,0.9931688856710245
LTR5A,0.4178656676833311,0.5681004750439252,0.5037208543352665,0.6490180021849834,1.3595289559382822,0.9826695654705839,0.9931688856710245
MLT1G1-int,0.07611722583211776,0.07628359471594977,0.10583524510159953,0.10605827007153017,1.0021856916328031,0.9826695654705839,0.9931688856710245
LTR28C,0.1857014984750033,0.1986724799895881,0.2457408556907256,0.2614375169319375,1.0698485554188777,0.9826695654705839,0.9931688856710245
MER45B,0.5230738628829068,0.5625203357844732,0.6069859083589749,0.6438749661872022,1.075412815652109,0.9826695654705839,0.9931688856710245
MER57E3,0.13391791539583608,0.15513763258931476,0.18131620700183979,0.2080647564244098,1.158453161512497,0.9826695654705839,0.9931688856710245
MER97c,0.1013293992839146,0.1057135420055964,0.1392460326066707,0.14497767394820657,1.043266245022052,0.9826695654705839,0.9931688856710245
L1PA13,6.909345577509614,7.219105876228282,2.9835583304579427,3.0389814573992937,1.0448320749250803,0.9826695654705839,0.9931688856710245
Eulor9C,0.05310966715289749,0.05422333571939871,0.0746556813962073,0.07618053225316145,1.0209692231961867,0.9826695654705839,0.9931688856710245
Charlie2b,2.078471025062989,2.2257922821630767,1.6222139897988483,1.6896535422934824,1.0708796298897336,0.9826695654705839,0.9931688856710245
L1MB5,6.992938602307387,7.353777575323746,2.998726007227537,3.0624287313329623,1.0516004777722683,0.9826695654705839,0.9931688856710245
LTR10B2,0.05420368651372497,0.0674497299407822,0.07615364224341988,0.09416812973070338,1.244375321211144,0.9826695654705839,0.9931688856710245
Charlie1a,5.650576846572073,6.0075486431964595,2.733479480101987,2.808909853821413,1.0631743990411575,0.9826695654705839,0.9931688856710245
LTR22B1,0.04702625646465986,0.047357974881239016,0.06629762144387856,0.0667546230879983,1.0070538958618374,0.9826695654705839,0.9931688856710245
LTR26E,0.050125977987004376,0.05485781219496323,0.07056241066760809,0.0770485463581435,1.094398838457491,0.9826695654705839,0.9931688856710245
L1M2b,0.06686778941784909,0.0688162946573827,0.09338140262031047,0.09601390772456597,1.0291396672984607,0.9826695654705839,0.9931688856710245
MER91A,0.7057253679883304,0.7875967983340926,0.770385382801745,0.8380213659164581,1.116010326322172,0.9826695654705839,0.9931688856710245
Charlie19a,0.7499834239490784,0.8293583653283009,0.8073412567434779,0.8713377220183899,1.1058355941397824,0.9826695654705839,0.9931688856710245
MER73,0.07976395703487602,0.08375089477451682,0.11071596494953162,0.11603318457626866,1.0499842006697229,0.9826695654705839,0.9931688856710245
LTR24B,0.20897427396896964,0.2121591722522288,0.27378354548672756,0.2775791558579885,1.0152406232654647,0.9826695654705839,0.9931688856710245
MamRep4096,0.7550059673783318,0.26246176872519034,0.8114759359956423,0.33623969922624203,0.34762873411689005,0.9826695654705839,0.9931688856710245
LTR86A1,0.26223312558016176,0.26670788052319905,0.33597839055634166,0.34108385840807176,1.0170640335061827,0.9826695654705839,0.9931688856710245
Charlie15b,1.0065143880122,1.0592340730136005,1.0046915012160529,1.0421078303500892,1.052378471211207,0.9826695654705839,0.9931688856710245
AluSx3,36.29382707863679,41.52629010216698,5.220864948423251,5.410283097872241,1.1441695033174304,0.9826695654705839,0.9931688856710245
MLT1H2-int,0.21245524466251162,0.22019587427604606,0.27793149410789947,0.2871127577587179,1.0364341653329723,0.9826695654705839,0.9931688856710245
Charlie13a,0.341052247712505,0.3479046007678792,0.4233654460770975,0.43071839201718365,1.020091798248875,0.9826695654705839,0.9931688856710245
MER57E2,0.025510542368386156,0.026794429621917096,0.03634232296785007,0.03814737440088646,1.0503277088333967,0.9826695654705839,0.9931688856710245
HERVP71A-int,0.20507890200238696,0.19234398386152143,0.26912760936058483,0.25380050444081165,0.9379023482654127,0.9826695654705839,0.9931688856710245
L1MB7,20.624734783185254,20.77827487473157,4.434610533794887,4.444817773081711,1.0074444637984266,0.9826695654705839,0.9931688856710245
L1PA7,24.163307253679882,31.43287564261079,4.653249645280859,5.019385040093618,1.3008515478647371,0.9826695654705839,0.9931688856710245
LTR85b,0.253613579100915,0.25429491768074447,0.3260927122328368,0.32687660352371245,1.002686522078101,0.9826695654705839,0.9931688856710245
LTR71B,0.05093820448216417,0.05423960434697729,0.0716778408432258,0.07620279555016728,1.0648118596227298,0.9826695654705839,0.9931688856710245
L1ME3A,9.111092693276754,9.507841478492875,3.3378670108214124,3.393394436109414,1.043545686392208,0.9826695654705839,0.9931688856710245
MER41A,1.03898687176767,1.1169551636623933,1.0278524864400163,1.0819907139147438,1.0750426149798875,0.9826695654705839,0.9931688856710245
THE1A,1.1426369181806126,1.2340892822281513,1.0993873979754658,1.1596868422464575,1.0800362411579978,0.9826695654705839,0.9931688856710245
MER65A,0.4431607213897361,0.4602069369427995,0.52923197830447,0.5461728387939824,1.0384650864267948,0.9826695654705839,0.9931688856710245
Tigger19b,1.4979777217875614,1.6194279950543373,1.3207606103286054,1.3892518045892217,1.0810761544662626,0.9826695654705839,0.9931688856710245
LTR33B,0.33042699907174117,0.35276892041387387,0.4118893514224828,0.43591541962114194,1.0676153017100165,0.9826695654705839,0.9931688856710245
LTR88a,0.11515382575255272,0.11745949111732934,0.15724273108140785,0.1602225334010634,1.0200224807791354,0.9826695654705839,0.9931688856710245
L1P4a,0.6524830924280599,0.8014251317758834,0.7246355107072616,0.8491386938073667,1.2282695765659526,0.9826695654705839,0.9931688856710245
Tigger9b,0.5967378331786235,0.6286035010086549,0.6751274575069866,0.7036354088016753,1.0533997778470885,0.9826695654705839,0.9931688856710245
MER91B,0.3720328868850285,0.39238302856771,0.4563150625437514,0.47755613460771534,1.0546998458862065,0.9826695654705839,0.9931688856710245
PrimLTR79,0.07310038456438138,0.0724930044901412,0.1017850411821466,0.10096823754272655,0.9916911494101054,0.9826695654705839,0.9931688856710245
HAL1M8,1.5955277814613447,1.727321533155463,1.3760279298264508,1.4474847944753761,1.0826019785535468,0.9826695654705839,0.9931688856710245
L1ME4c,5.2592162843124255,5.5286327845382965,2.645982028800378,2.7067808965973983,1.0512274996037687,0.9826695654705839,0.9931688856710245
LTR16E2,0.4187939265349423,0.4262055053035726,0.5046650596198288,0.512181878079808,1.017697435892118,0.9826695654705839,0.9931688856710245
MER126,0.1402831189497414,0.24030389796316784,0.18939207315612677,0.3106936515540261,1.7129922658617334,0.9826695654705839,0.9931688856710245
HERVK13-int,0.14422821906908898,0.07888657512852215,0.19437482981046655,0.10954320022814117,0.5469565913175273,0.9826695654705839,0.9931688856710245
MLT1I-int,0.21033351014454316,0.20794559770937723,0.2754046401726541,0.27255548141609237,0.9886470180981165,0.9826695654705839,0.9931688856710245
Tigger17a,2.097748972284843,2.1936129368126505,1.6312202393136805,1.675189469925353,1.045698491902405,0.9826695654705839,0.9931688856710245
L1ME3Cz,8.767172788754808,9.144481681525347,3.2879410193162384,3.342623249326839,1.0430365525760128,0.9826695654705839,0.9931688856710245
LTR35,0.08596340007956504,0.09343072818377042,0.11897548121456475,0.1288618246188764,1.086866363924731,0.9826695654705839,0.9931688856710245
MER101,0.3197520222782124,0.4253269994143294,0.40026687667610183,0.5112929412517656,1.3301776678404857,0.9826695654705839,0.9931688856710245
MLT1G,0.8142985015249967,0.8410717771848767,0.8594118380281296,0.880545873602573,1.032878944891157,0.9826695654705839,0.9931688856710245
MamGypLTR1b,0.2200968041373823,0.22488123901867638,0.2869956177131051,0.29264187642404443,1.0217378657444471,0.9826695654705839,0.9931688856710245
LTR54,0.4135393183927861,0.42781609943385174,0.4993120131028482,0.5138101743810277,1.034523394276268,0.9826695654705839,0.9931688856710245
LTR72,0.05181673518101047,0.045828723888852736,0.07288335645737005,0.0646465997408051,0.8844386594469182,0.9826695654705839,0.9931688856710245
MER90,0.24746386420899086,0.2531073078675083,0.31899802503623675,0.3255099628637241,1.0228051217670748,0.9826695654705839,0.9931688856710245
AmnSINE1,0.7035041771648323,0.754083425522223,0.7685054850730031,0.8107173650716999,1.071896159101768,0.9826695654705839,0.9931688856710245
LTR8A,0.3611589974804403,0.3760818637339754,0.4448355984207157,0.4605662991751293,1.0413193808087569,0.9826695654705839,0.9931688856710245
LTR72B,0.0353898687176767,0.03608381596928483,0.05017410662007787,0.05114071730249812,1.0196086387090961,0.9826695654705839,0.9931688856710245
LTR85c,0.19586261768996155,0.20557037808290493,0.25805166030378673,0.269715874206708,1.049564130217813,0.9826695654705839,0.9931688856710245
MLT1G-int,0.10857313353666623,0.1103338322379124,0.14870394919513547,0.1509935015351791,1.016216706124908,0.9826695654705839,0.9931688856710245
LTR66,0.06887349157936613,0.07285091429686992,0.09609111042839183,0.10144960997305955,1.0577496874417271,0.9826695654705839,0.9931688856710245
MER63A,0.7803673252884233,0.824656731958092,0.8321749286634784,0.8676250789613558,1.0567545630484,0.9826695654705839,0.9931688856710245
MER115,0.5511205410423021,0.6466291403657187,0.6333108057850579,0.719515662773908,1.1732989284439606,0.9826695654705839,0.9931688856710245
Zaphod3,0.42680015913008884,0.45347172512526845,0.512783281820206,0.5395030065148624,1.062491930516832,0.9826695654705839,0.9931688856710245
HERV-Fc1-int,0.04470560933563188,0.046756035660831655,0.06309645829953045,0.06592523677212088,1.0458650771365061,0.9826695654705839,0.9931688856710245
MER34-int,0.14707929982760906,0.13875512461768724,0.197965131121312,0.18745754644786458,0.9434034883629518,0.9826695654705839,0.9931688856710245
L1M2c,0.39351544887945894,0.4159562699290688,0.478728996627755,0.5017767102438796,1.057026530998485,0.9826695654705839,0.9931688856710245
Eulor11,0.02428391460018565,0.024549359016073403,0.034615662030290296,0.034989489758985665,1.0109308700497832,0.9826695654705839,0.9931688856710245
LTR61,0.11772311364540512,0.10834905967332596,0.16056284288170697,0.14841231040553346,0.9203720172373963,0.9826695654705839,0.9931688856710245
MER65D,0.11016443442514255,0.16680223856315482,0.1507733803231396,0.22256005922742578,1.5141205896634995,0.9826695654705839,0.9931688856710245
MER135,0.25218803872165496,0.2645116158000911,0.3244512253385933,0.33858028965454595,1.0488666196700598,0.9826695654705839,0.9931688856710245
MER44A,1.328918578437873,1.4026485325697924,1.2196602022206309,1.264625621666272,1.0554811673361058,0.9826695654705839,0.9931688856710245
LTR38C,0.058496883702426734,0.05952690831001497,0.08201702194477196,0.083420227627459,1.0176081944991657,0.9826695654705839,0.9931688856710245
L1MEg2,0.3149449675109402,0.3342226849742956,0.39500242175298805,0.4159994758902106,1.0612097964593283,0.9826695654705839,0.9931688856710245
MLT1H2,1.2363910621933432,1.299782000390447,1.1611724843155902,1.2014971125342473,1.051270944954521,0.9826695654705839,0.9931688856710245
AluSg,43.84675440922955,53.818539727988544,5.486931674967476,5.7765919926379015,1.2274235676731693,0.9826695654705839,0.9931688856710245
LTR12,0.2258486938071874,0.2625268432355046,0.2937809185351125,0.3363140620751633,1.1624014232439623,0.9826695654705839,0.9931688856710245
MLT2A2,0.8647560005304337,0.9232283464566929,0.8989868691646657,0.9435300651962195,1.0676171611224798,0.9826695654705839,0.9931688856710245
Kanga1b,0.21656610529107545,0.2240840762673261,0.28281471500259076,0.29170265300459075,1.0347144390978205,0.9826695654705839,0.9931688856710245
LTR24,0.08710714759315741,0.09473221839005662,0.1204941424655993,0.13057801645069067,1.087536682107411,0.9826695654705839,0.9931688856710245
LTR9D,0.1980009282588516,0.21586841934014447,0.2606290259847311,0.2819871095078355,1.0902394303369645,0.9826695654705839,0.9931688856710245
LTR21C,0.0011768996154356186,0.0012526843235504653,0.0016969088888531348,0.001806110454293281,1.0643934288715464,0.9826695654705839,0.9931688856710245
MamGypLTR1d,0.2432866993767405,0.24793388429752067,0.3141590172877798,0.3195415020504845,1.0191016805718327,0.9826695654705839,0.9931688856710245
MER39B,0.38302280864606814,0.3955228736903755,0.4678249494379589,0.48080577147615833,1.0326353017597822,0.9826695654705839,0.9931688856710245
LTR18A,0.020123325818856917,0.020693694279950544,0.02874357454197272,0.029549984684204784,1.028343642765292,0.9826695654705839,0.9931688856710245
LTR80B,0.11498806524333642,0.13268692653087785,0.15702826771831208,0.17974915687239323,1.1539191144289227,0.9826695654705839,0.9931688856710245
Charlie21a,0.5564083012863016,0.5749332986269279,0.6382205802272111,0.6552907290710444,1.0332938908252642,0.9826695654705839,0.9931688856710245
L1PB1,16.81126508420634,18.059266610268757,4.154718085548809,4.252420701119227,1.074236026836996,0.9826695654705839,0.9931688856710245
MamGypLTR1c,0.26490186977854396,0.2665126569922561,0.3390254659668243,0.34086149480700145,1.0060806936336488,0.9826695654705839,0.9931688856710245
LTR16D1,0.041904256729876674,0.04408798073794495,0.05922271073801822,0.062243286645617665,1.0521122213653322,0.9826695654705839,0.9931688856710245
LTR38,0.1359567696591964,0.14087004620290233,0.18390793221492727,0.190134467020001,1.0361385200046178,0.9826695654705839,0.9931688856710245
L1M6,3.767835830791672,3.9001106266675345,2.2533345608461537,2.2928143203998927,1.0351063055060334,0.9826695654705839,0.9931688856710245
LTR52-int,0.04004773902665429,0.04377887681395198,0.05664975074745117,0.061816111225011794,1.0931672491048159,0.9826695654705839,0.9931688856710245
L1MC3,9.221340007956504,9.609650549879612,3.353512439509885,3.407305233867823,1.0421099906828994,0.9826695654705839,0.9931688856710245
MLT1L-int,0.012979047871635062,0.017016984447192036,0.0186043342137852,0.02434377277764391,1.311111915479598,0.9826695654705839,0.9931688856710245
LTR15,0.10852340538390134,0.11575128522157871,0.1486392316168621,0.15801546841520403,1.0666020358046133,0.9826695654705839,0.9931688856710245
MER20B,1.8041871104628033,1.9333311641829896,1.487582616941456,1.5525399561798239,1.0715801885869258,0.9826695654705839,0.9931688856710245
OldhAT1,1.0777085267205941,1.2016171015813106,1.0549932786170124,1.1385635816709643,1.114974106334916,0.9826695654705839,0.9931688856710245
LTR34,0.10812558016178225,0.11064293616190538,0.1481213864505805,0.15139507502976784,1.0232817793349953,0.9826695654705839,0.9931688856710245
Arthur1C,0.17960151173584404,0.18575518969219756,0.23829957642073757,0.24580618267155147,1.0342629513162338,0.9826695654705839,0.9931688856710245
L1MC4,17.894592892189365,18.912198216958416,4.239901529137692,4.31558059176931,1.0568666373576752,0.9826695654705839,0.9931688856710245
MER96B,0.5541705344118817,0.5972863929198933,0.636144814975876,0.6756230106838697,1.0778025097382495,0.9826695654705839,0.9931688856710245
Tigger11a,0.2945895769791805,0.30231990629270517,0.37249479358296983,0.3810838805556485,1.0262410139902773,0.9826695654705839,0.9931688856710245
MLT-int,0.09418512133669274,0.1008817596147589,0.12985684328632877,0.1386595243264987,1.0711008073877928,0.9826695654705839,0.9931688856710245
MER51A,0.41151704018034746,0.43598295047829766,0.4972465454615639,0.5220386200478506,1.0594529698728459,0.9826695654705839,0.9931688856710245
UCON23,0.033649383370905714,0.03710873950673521,0.047746902623564125,0.052567166786243395,1.102805926260746,0.9826695654705839,0.9931688856710245
LTR69,0.03137846439464262,0.03234203162621201,0.04457382690008846,0.045921038182087426,1.0307079121648515,0.9826695654705839,0.9931688856710245
Tigger12,0.5555131945365336,0.49058046463200367,0.6373906324882954,0.5758742571084996,0.8831121733354782,0.9826695654705839,0.9931688856710245
MIRb,68.71698050656411,71.98908375089478,6.123438181526235,6.189608805508958,1.0476170987157,0.9826695654705839,0.9931688856710245
Tigger16a,1.2535141227953852,1.2991963297976183,1.1721764914657506,1.2011296639385929,1.0364433124987182,0.9826695654705839,0.9931688856710245
HERV15-int,0.04510343455775096,0.04368126504848051,0.06364573382659525,0.06168118744155214,0.9684687070937722,0.9826695654705839,0.9931688856710245
LTR47B3,0.036749104893250235,0.03780829049261404,0.052066801652722886,0.053539965950570284,1.028822076063032,0.9826695654705839,0.9931688856710245
MLT1K,4.884829598196526,5.099677881173944,2.5570006410247985,2.608733057183159,1.043982758979421,0.9826695654705839,0.9931688856710245
MLT1H1-int,0.13681872430712108,0.16907984642415566,0.18500222222197257,0.22537346717177734,1.23579464109779,0.9826695654705839,0.9931688856710245
MLT2B1,0.9359335631879061,0.9858625626342162,0.9530294434678975,0.9897657804356883,1.0533467345384122,0.9826695654705839,0.9931688856710245
MLT1A1,1.9156444768598329,2.0019847725645863,1.5438148133749823,1.585916658970169,1.0450711479312578,0.9826695654705839,0.9931688856710245
MER63B,0.7023272775493966,0.7496258215656927,0.7675084261586261,0.8070464174338737,1.0673454462349783,0.9826695654705839,0.9931688856710245
L1P4b,0.021615170401803475,0.025118760981323617,0.030851853509725215,0.035791057002634956,1.1620894213731885,0.9826695654705839,0.9931688856710245
LTR1B1,0.037246386420899086,0.03888201991280016,0.05275863112932256,0.05503182464518071,1.0439138811756494,0.9826695654705839,0.9931688856710245
LTR90A,0.12294456968571807,0.13556647361228608,0.16728671579443943,0.18341216077295325,1.102663369749204,0.9826695654705839,0.9931688856710245
MER51E,0.054584935684922425,0.0641960044250667,0.07667529366815933,0.08976389197595983,1.1760754776375328,0.9826695654705839,0.9931688856710245
HERV17-int,0.37877933961013127,0.4520563545259322,0.46339158584180845,0.5380974456321447,1.1934556802170828,0.9826695654705839,0.9931688856710245
MER5A,10.643034743402731,11.264251317758834,3.541395238925685,3.6163872608559053,1.0583683685365528,0.9826695654705839,0.9931688856710245
LTR35A,0.023405383901339345,0.023833539402615997,0.03337772816875282,0.03398117295518741,1.018293030409249,0.9826695654705839,0.9931688856710245
MER61C,0.12314348229677761,0.12941693238758378,0.167542244724432,0.1755781656938203,1.0509442308168016,0.9826695654705839,0.9931688856710245
MER9a2,0.12496684789815675,0.163060454220082,0.1698824867066197,0.21792608798633872,1.3048296954924168,0.9826695654705839,0.9931688856710245
MER57B2,0.4167882243734253,0.42984967788117395,0.5026241263013759,0.5158634824058761,1.0313383455692653,0.9826695654705839,0.9931688856710245
AluYm1,5.589842195995226,10.410945532634868,2.7202439180738476,3.5123464359201946,1.8624757492988646,0.9826695654705839,0.9931688856710245
LTR88b,0.19611125845378596,0.203065009435804,0.258351590668246,0.266714602827032,1.0354581931363767,0.9826695654705839,0.9931688856710245
MER47B,0.34274300490651105,0.3555183184746535,0.42518320571390944,0.4388446098882508,1.0372737394535585,0.9826695654705839,0.9931688856710245
Tigger9a,0.5416721920169739,0.5710450966356478,0.6244960355334387,0.6517245935912573,1.0542263474960347,0.9826695654705839,0.9931688856710245
LTR35B,0.024449675109401936,0.025379059022580856,0.03484911538542099,0.036157339464999425,1.0380121128489073,0.9826695654705839,0.9931688856710245
MLT2F,0.37435353401405647,0.3874048285286653,0.45875316584636017,0.4723888106563254,1.0348635533667285,0.9826695654705839,0.9931688856710245
MER66D,0.05526455377270919,0.05586646710483504,0.07760472648671729,0.07842739205720567,1.01089148812297,0.9826695654705839,0.9931688856710245
PRIMA41-int,0.1602075321575388,0.14207392464371704,0.2143828905552742,0.19165603709755893,0.8868117662241286,0.9826695654705839,0.9931688856710245
MER2,5.0855158467046815,5.416851044445891,2.6053795600531973,2.681865494065093,1.0651527214981333,0.9826695654705839,0.9931688856710245
HERV9-int,0.17738032091234585,0.20916574477777056,0.2355804193273947,0.2740120136356088,1.1791936308606208,0.9826695654705839,0.9931688856710245
MER41B,0.9993866861158998,1.0393375414850003,0.9995575197021546,1.028100583164144,1.039975372716212,0.9826695654705839,0.9931688856710245
MLT1G3,1.1012299429783847,1.3301880653348084,1.071234048466215,1.2204463969296335,1.2079112756563746,0.9826695654705839,0.9931688856710245
Tigger2a,2.646996419573001,2.7976508101776534,1.8667087833135068,1.9251072573607462,1.0569152226217455,0.9826695654705839,0.9931688856710245
MamRep137,0.9811530301021085,1.0236545844992517,0.9863403225507277,1.0169630589268843,1.0433179667073833,0.9826695654705839,0.9931688856710245
MER127,0.07014984750033153,0.07787792021865035,0.0978128238314085,0.10819378860191128,1.1101652089445495,0.9826695654705839,0.9931688856710245
LTR45B,0.12155218140830129,0.12762738335394025,0.1654967449071737,0.17329041791743216,1.049980195914658,0.9826695654705839,0.9931688856710245
L1M3d,0.3966151704018035,0.40565822867182927,0.4819345488533948,0.4912458605995816,1.0228005856623799,0.9826695654705839,0.9931688856710245
LTR22C,0.005121999734783185,0.005384915728509143,0.007370623523757559,0.007747948863515094,1.0513307110907175,0.9826695654705839,0.9931688856710245
LTR78,1.1747613048667285,1.1609292640072884,1.1208570638659416,1.1116518477012878,0.9882256583520753,0.9826695654705839,0.9931688856710245
LTR9C,0.06381779604826945,0.06400078089412377,0.08925107635864415,0.08949920966585682,1.002867299670286,0.9826695654705839,0.9931688856710245
LTR10B1,0.06172921363214428,0.052775427864905314,0.08641586410478695,0.0741977215878147,0.8549505926627985,0.9826695654705839,0.9931688856710245
LTR16A2,0.35519161914865405,0.3810763324005987,0.4384968578154662,0.4657930598801401,1.0728753488235427,0.9826695654705839,0.9931688856710245
MLT1E3-int,0.04309773239623392,0.04291663955228737,0.06087433660917647,0.06062384768439077,0.9957980865011314,0.9826695654705839,0.9931688856710245
MamGypsy2-I,0.7341864474207664,0.751268952951129,0.7942590152316243,0.808400664178231,1.0232672579125475,0.9826695654705839,0.9931688856710245
MER121B,0.021515714096273703,0.022889959003058503,0.030711397389194615,0.032650950420853704,1.0638716797522252,0.9826695654705839,0.9931688856710245
MER67C,0.5677794722185386,0.6067872714257825,0.6487226406317974,0.6841789378654246,1.0687023765546766,0.9826695654705839,0.9931688856710245
HERV9NC-int,0.1798501524996685,0.22063512722066767,0.23860364096564654,0.2876320137427282,1.2267719767343381,0.9826695654705839,0.9931688856710245
Ricksha,0.3131050258586394,0.35351727728248844,0.3929823116807251,0.43671330328296865,1.1290693153203724,0.9826695654705839,0.9931688856710245
AluSz,122.32537130354065,139.15682956985748,6.946325820727405,7.130898235582895,1.1375958076958308,0.9826695654705839,0.9931688856710245
LTR1F2,0.06449741413605622,0.06707555150647491,0.09017244521752546,0.09366232604516811,1.039972722952627,0.9826695654705839,0.9931688856710245
MER47C,0.15563254210316935,0.1770677425652372,0.20868273524382133,0.2351973527047686,1.1377295523071609,0.9826695654705839,0.9931688856710245
HUERS-P2-int,0.0696691420236043,0.08010672219691546,0.09716462749100373,0.1111738679234179,1.1498164001329774,0.9826695654705839,0.9931688856710245
MER67A,0.12655814878663307,0.14278974425717447,0.17192178210507666,0.1925599942608231,1.1282540517014132,0.9826695654705839,0.9931688856710245
L1ME3E,3.0616297573266147,3.3057851239669422,2.022058735051719,2.106276325003914,1.0797468622546793,0.9826695654705839,0.9931688856710245
L1P5,0.1693740883171993,0.17623804255872974,0.2257365286936226,0.2341800568293427,1.0405254086128173,0.9826695654705839,0.9931688856710245
LTR84b,0.3611589974804403,0.3779527559055118,0.4448355984207157,0.46252642506016295,1.0464996260305852,0.9826695654705839,0.9931688856710245
MER65C,0.22724108208460417,0.23586256263421618,0.29541868320095693,0.30551831344392344,1.0379397966544102,0.9826695654705839,0.9931688856710245
ORSL-2a,0.1238894045882509,0.13096245200754864,0.16850007532549421,0.17755103259765112,1.0570916240746817,0.9826695654705839,0.9931688856710245
LTR1F1,0.05874552446625116,0.06177197891585866,0.08235587100352638,0.08647397310228754,1.051518041109572,0.9826695654705839,0.9931688856710245
L1ME3F,4.077890863280732,4.2877432159822995,2.3442293881528733,2.4026521182177762,1.0514610026683233,0.9826695654705839,0.9931688856710245
Charlie1,1.4953089775891792,1.4602394741979567,1.3192184659981003,1.2987987511022152,0.9765469852622578,0.9826695654705839,0.9931688856710245
LTR45,0.027980373955708793,0.0288117394416607,0.039812721081346876,0.04097901000404053,1.0297124471708872,0.9826695654705839,0.9931688856710245
LTR7A,0.0011271714626707333,0.0017407431509077894,0.0016252488843241054,0.002509178226925291,1.5443462278122528,0.9826695654705839,0.9931688856710245
Charlie1b,1.83601312823233,1.9901900175701177,1.5038642109948621,1.5802371662613748,1.0839737400885734,0.9826695654705839,0.9931688856710245
LTR2B,0.10331852539451002,0.14290362465022452,0.14184935363768067,0.19270375342001622,1.3831365088327545,0.9826695654705839,0.9931688856710245
MLT2B3,0.6402002386951333,0.6712110366369493,0.7138719524885027,0.7408939250720022,1.0484392162992295,0.9826695654705839,0.9931688856710245
L1MB8,13.172573266145074,14.028860545324397,3.825029822180595,3.9096637263687786,1.0650053153451478,0.9826695654705839,0.9931688856710245
MER4B,0.5571210714759316,0.5899004359992192,0.6388811232398015,0.668936422750091,1.0588370573214263,0.9826695654705839,0.9931688856710245
MER121,0.24386686115899747,0.2500813431378929,0.3148320730690049,0.32202197450612924,1.0254830928926228,0.9826695654705839,0.9931688856710245
AluYc,6.274930380586129,8.930728183770418,2.8629334418265944,3.311899509153158,1.4232394053739115,0.9826695654705839,0.9931688856710245
FAM,3.6173750165760508,3.955261274158912,2.2070729107678075,2.30896112784483,1.0934064773282313,0.9826695654705839,0.9931688856710245
HERVL74-int,0.11394377403527384,0.1178499381792152,0.15567641493322218,0.16072653167374887,1.0342815048350424,0.9826695654705839,0.9931688856710245
LTR10F,0.29323034080360694,0.29078544933949374,0.3709792604063741,0.3682492199346471,0.991662214910711,0.9826695654705839,0.9931688856710245
LTR16D2,0.045086858506829336,0.05354005336109846,0.06362285152105394,0.07524516340722325,1.1874868867663517,0.9826695654705839,0.9931688856710245
L1M,0.2687640896432834,0.2923635062146157,0.343423843535746,0.37001191744096257,1.0878071787561867,0.9826695654705839,0.9931688856710245
MER50C,0.014222251690757194,0.015357584434177132,0.02037383210222477,0.02198789927059613,1.0798279105252357,0.9826695654705839,0.9931688856710245
MER57D,0.14538854263360296,0.1504359992191059,0.19583707731289354,0.2021807261282765,1.034717016833654,0.9826695654705839,0.9931688856710245
Charlie17a,0.3608772046147726,0.36890739897182273,0.4445368946995851,0.45302485743393395,1.022251874466266,0.9826695654705839,0.9931688856710245
MER31A,0.4136553507492375,0.4330545975141537,0.49943043388734976,0.5190935754496222,1.0468971249255918,0.9826695654705839,0.9931688856710245
LTR1B,0.049578968306590636,0.047813496453439186,0.06981071631883985,0.06738194999901938,0.9643907081996332,0.9826695654705839,0.9931688856710245
HUERS-P3-int,0.2609070415064315,0.29673976703325305,0.33446191904351896,0.374888985002196,1.1373390507446475,0.9826695654705839,0.9931688856710245
Charlie7,1.953338416655616,2.05397930630572,1.5623466812456626,1.6106902864991184,1.0515225056174662,0.9826695654705839,0.9931688856710245
LTR27E,0.043164036599920436,0.05233617492028372,0.060966038184982994,0.07359565559448686,1.2124949129324643,0.9826695654705839,0.9931688856710245
Charlie3,0.23234650576846572,0.22491377627383355,0.30140796371712675,0.2926801990888954,0.9680101511884154,0.9826695654705839,0.9931688856710245
