names,scores,logfoldchanges,pvals,pvals_adj,TE_subfamily,TE_family,TE_class
MER110-int,3.509751,0.17690496,0.00044852644355474684,0.0022100121127879343,MER110-int,LTR,LTR
AluSg7,3.415955,0.022333037,0.00063558707591039,0.003062117290163835,AluSg7,Alu,SINE
L1PA16,3.366272,0.0071603563,0.0007619156983707466,0.003654498305459687,L1PA16,LINE-1,LINE
Tigger18a,3.3393068,0.12571533,0.0008398772076703443,0.003958377796150666,Tigger18a,Unknown,Unknown
Looper,3.334788,0.088144265,0.0008536442966617261,0.0040058459635554594,Looper,Unknown,Unknown
L1M3a,3.2784638,0.25036296,0.0010437373087012676,0.0048145159260943576,L1M3a,LINE-1,LINE
MIR1_Amn,3.2640939,0.02234325,0.001098147370490463,0.005022749998361442,MIR1_Amn,Unknown,Unknown
FAM,3.2022924,0.015200204,0.0013633846587527386,0.006157954042033203,FAM,Unknown,Unknown
MER21B,3.1778128,0.06554287,0.0014839051457747445,0.006674494514605075,MER21B,LTR,LTR
MLT1J,3.10738,0.000764557,0.0018875362320817499,0.008151750101898872,MLT1J,LTR,LTR
DNA1_Mam,3.0725162,0.48324594,0.002122622334028705,0.009128642863786344,DNA1_Mam,Unknown,Unknown
BLACKJACK,3.0713997,0.11165806,0.002130578085367108,0.009128642863786344,BLACKJACK,Unknown,Unknown
AluYb9,3.0568056,0.100647874,0.002237093294078119,0.00947797797517614,AluYb9,Alu,SINE
Tigger20a,3.0566878,0.11827259,0.0022379722559278956,0.00947797797517614,Tigger20a,Unknown,Unknown
HERVH48-int,3.0566382,0.20162195,0.0022383416620342174,0.00947797797517614,HERVH48-int,Unknown,Unknown
L1M4c,3.0552847,0.021020742,0.002248470315140099,0.009483820317555904,L1M4c,LINE-1,LINE
AluSc,3.0534222,0.008010942,0.0022624732498987376,0.009505895360039658,AluSc,Alu,SINE
Tigger19b,3.042408,0.039006405,0.0023469355983836335,0.00982269570906509,Tigger19b,Unknown,Unknown
L1MEb,2.9840674,0.07909606,0.0028444398182272367,0.011635368916823867,L1MEb,LINE-1,LINE
LTR37-int,2.9571683,0.06302773,0.0031047855163776283,0.012605196628289697,LTR37-int,LTR,LTR
Kanga2_a,2.9358523,0.09313918,0.0033263270807619514,0.013454248341589385,Kanga2_a,Unknown,Unknown
MSTA,2.856268,0.011132558,0.004286532105098919,0.01695839708732565,MSTA,Unknown,Unknown
L1M1,2.816666,0.0054240315,0.004852499047348951,0.018989563058939576,L1M1,LINE-1,LINE
MER2,2.7147877,0.02134365,0.006631826649904444,0.025402473810941403,MER2,LTR,LTR
CR1_Mam,2.6922936,0.07338323,0.007096245500728779,0.026802543981846675,CR1_Mam,Unknown,Unknown
L1M,2.6743696,0.19994861,0.007486987239998162,0.027857955628957907,L1M,LINE-1,LINE
L1M3,2.6134653,0.008889816,0.008962919313694997,0.03271314658601137,L1M3,LINE-1,LINE
Tigger17a,2.5952182,0.022050027,0.009453085968572392,0.034271388595091885,Tigger17a,Unknown,Unknown
FRAM,2.4134228,0.007995334,0.01580347019707208,0.05494287036105262,FRAM,Unknown,Unknown
Charlie1b,2.2456007,0.021609018,0.024729600978057785,0.08222971613562773,Charlie1b,Unknown,Unknown
L1MCc,2.2275605,0.046717517,0.025909839947214977,0.08459718826138865,L1MCc,LINE-1,LINE
MER20B,2.2054665,0.023916617,0.027421371042640662,0.0891335042084524,MER20B,LTR,LTR
Cheshire,2.204864,0.078486934,0.027463644285630164,0.0891335042084524,Cheshire,Unknown,Unknown
L1PB3,2.2031298,0.012317079,0.027585606464754796,0.08926208181431104,L1PB3,LINE-1,LINE
L1M7,2.1860192,0.00036068106,0.028814196229172875,0.09241002577640059,L1M7,LINE-1,LINE
MER113A,2.1812284,0.07322873,0.02916653388066428,0.09298977272541199,MER113A,LTR,LTR
MSTA-int,2.1422238,0.05911728,0.03217547342684499,0.10109627012956512,MSTA-int,Unknown,Unknown
L1ME5,2.131641,0.051820897,0.03303636994731498,0.10303808078200559,L1ME5,LINE-1,LINE
L4_C_Mam,2.105298,0.007993624,0.03526538019952822,0.10829368877135578,L4_C_Mam,Unknown,Unknown
LTR10A,2.0708134,0.2246854,0.038376246716906634,0.1165261945129602,LTR10A,LTR,LTR
Kanga11a,1.9448454,0.11101929,0.051793589106163294,0.15256589834532883,Kanga11a,Unknown,Unknown
MER4B-int,1.9341017,0.07526359,0.053100619054966096,0.15557046231238716,MER4B-int,LTR,LTR
Arthur1,1.9093978,0.07773654,0.05621078163037779,0.1629210890035549,Arthur1,Unknown,Unknown
MER6A,1.8924428,0.07872747,0.058432009006338194,0.16845823873103882,MER6A,LTR,LTR
Charlie14a,1.862655,0.15032582,0.0625108091299526,0.17692354333386065,Charlie14a,Unknown,Unknown
Charlie23a,1.7949039,0.095380075,0.07266900809668002,0.2035483327565921,Charlie23a,Unknown,Unknown
Charlie30a,1.7809293,0.12658681,0.07492398935688163,0.20927286523581445,Charlie30a,Unknown,Unknown
X8_LINE,1.7786821,0.2626148,0.07529189800919524,0.20927286523581445,X8_LINE,Unknown,Unknown
MER102b,1.7762804,0.012891689,0.0756867080807249,0.2098322034769969,MER102b,LTR,LTR
L1MEg1,1.7568772,0.13916907,0.07893875138370447,0.2166319151897105,L1MEg1,LINE-1,LINE
Kanga1b,1.7226859,0.1588546,0.08494534123033537,0.22895887395033637,Kanga1b,Unknown,Unknown
L1M2a,1.7205554,0.06917977,0.08533153604791134,0.22895887395033637,L1M2a,LINE-1,LINE
Charlie4z,1.6928556,-0.004506931,0.09048294856390886,0.24158501537753008,Charlie4z,Unknown,Unknown
L3b,1.6686376,-0.014042408,0.09518920949795483,0.25228631563761134,L3b,Unknown,Unknown
LTR24C,1.6286595,0.20117085,0.10338512584978582,0.27099196278008586,LTR24C,LTR,LTR
MamTip2,1.583496,0.018951407,0.11330845824673995,0.2910577458281187,MamTip2,Unknown,Unknown
Tigger17c,1.5735257,0.10617344,0.11559714358743031,0.2948407144677046,Tigger17c,Unknown,Unknown
L1MA5,1.5440491,0.0036771125,0.12257641372346316,0.3082896345156243,L1MA5,LINE-1,LINE
MARNA,1.4936723,0.012509743,0.13526131026056268,0.3317268333087103,MARNA,Unknown,Unknown
Charlie7a,1.4824126,0.072485946,0.1382305616357514,0.3359684502537097,Charlie7a,Unknown,Unknown
MLT1F2,1.4560704,0.009487528,0.14537314065164056,0.34710238869246335,MLT1F2,LTR,LTR
Zaphod3,1.4201232,0.09661711,0.15557180350455804,0.3658130911039933,Zaphod3,Unknown,Unknown
Charlie2a,1.3637826,0.023292717,0.1726359674936505,0.3998662153058059,Charlie2a,Unknown,Unknown
MER34D,1.356077,0.12260341,0.17507466985580544,0.40378923856104915,MER34D,LTR,LTR
L4_A_Mam,1.3504672,-0.019479806,0.1768661712604055,0.40705505232755745,L4_A_Mam,Unknown,Unknown
L1MEg2,1.3444492,0.123443455,0.17880317772344678,0.4097730330913664,L1MEg2,LINE-1,LINE
MER68,1.3222232,0.041382834,0.18609384022926245,0.42377450925475246,MER68,LTR,LTR
MER5A1,1.3150711,-0.02260185,0.18848599008683775,0.4274452160128287,MER5A1,LTR,LTR
MamSINE1,1.3126507,-0.010931762,0.18930067964358765,0.42839652762765973,MamSINE1,Unknown,Unknown
L1M2a1,1.2997488,0.23760396,0.1936870718325714,0.43740997055522374,L1M2a1,LINE-1,LINE
LTR1B1,1.2852894,0.5319027,0.19869117913232703,0.44500255822198864,LTR1B1,LTR,LTR
ERVL-E-int,1.2578914,-0.004002176,0.20843101321748803,0.45922605351170126,ERVL-E-int,Unknown,Unknown
MER46C,1.2358391,0.008510079,0.2165183656256584,0.4668477291471156,MER46C,LTR,LTR
MER57E3,1.2257936,0.14920987,0.22027634744252123,0.46911505034910217,MER57E3,LTR,LTR
Tigger2b_Pri,1.2244117,-0.0047944603,0.22079695632528307,0.4693017659933467,Tigger2b_Pri,Unknown,Unknown
MER74B,1.19182,0.08302277,0.23333180092627703,0.48922954004658475,MER74B,LTR,LTR
LTR27C,1.1866769,0.16919957,0.23535511165221756,0.49251919117954407,LTR27C,LTR,LTR
AluSg4,1.1785426,-0.00651886,0.23858033204515494,0.49765032924890734,AluSg4,Alu,SINE
MER57B1,1.1605436,0.10399014,0.24582756199321298,0.5079375291592725,MER57B1,LTR,LTR
L2-3_Crp,1.1501908,-0.002033277,0.25006529035385916,0.5133916188325441,L2-3_Crp,LINE-2,LINE
LTR108e_Mam,1.1089411,0.17966275,0.26745561886126246,0.5398917892841871,LTR108e_Mam,LTR,LTR
MER102a,1.1019716,0.035672665,0.2704740304886353,0.5439589036172183,MER102a,LTR,LTR
Charlie4a,1.0767803,0.00042534905,0.28157839897606574,0.5600568522753308,Charlie4a,Unknown,Unknown
Tigger14a,1.0484548,0.066785425,0.2944291490725788,0.5813500866933978,Tigger14a,Unknown,Unknown
MER57A-int,1.0421196,0.0531752,0.2973562452917047,0.5849984934595424,MER57A-int,LTR,LTR
HERVH-int,1.0199331,0.025564497,0.30776016077623536,0.6000216084198545,HERVH-int,Unknown,Unknown
CR1-3_Croc,0.9696898,0.081453465,0.332201145769899,0.6365798180286927,CR1-3_Croc,Unknown,Unknown
MER104,0.96102816,0.012186407,0.33653800414083135,0.638983387882329,MER104,LTR,LTR
L5,0.95679283,0.11484631,0.33867181850885963,0.6418186210902166,L5,Unknown,Unknown
MERX,0.90636885,0.14739873,0.3647406381344398,0.6787417282111406,MERX,LTR,LTR
Charlie17b,0.8814716,0.14309254,0.378062633475305,0.7017463950123811,Charlie17b,Unknown,Unknown
MER41D,0.8556901,0.19918805,0.3921692208864651,0.7254461355647238,MER41D,LTR,LTR
MER47C,0.8483327,0.1463718,0.39625269914665295,0.7280303828389353,MER47C,LTR,LTR
MER57C2,0.8407893,0.102772996,0.4004659754114398,0.7339300310142688,MER57C2,LTR,LTR
MLT1D-int,0.82902986,0.07100887,0.407087495843623,0.7416518411672057,MLT1D-int,LTR,LTR
MER58B,0.82371795,-0.015914831,0.4100998473506978,0.744636908757381,MER58B,LTR,LTR
Tigger12,0.8172447,0.06421927,0.4137885839550154,0.7475780416787278,Tigger12,Unknown,Unknown
AluSc5,0.8077494,-0.004384827,0.4192348492763619,0.753861422040385,AluSc5,Alu,SINE
HERVIP10FH-int,0.8075446,0.04098452,0.41935280211287096,0.753861422040385,HERVIP10FH-int,Unknown,Unknown
MER89-int,0.7974392,0.09108974,0.4251960002086633,0.7593286066329341,MER89-int,LTR,LTR
LTR54,0.79442155,0.065141246,0.42695006849404626,0.7599571005706833,LTR54,LTR,LTR
MER6,0.7844913,0.06290454,0.43275187657505054,0.7652578045796979,MER6,LTR,LTR
Tigger8,0.7792298,0.04366068,0.43584434219438606,0.7694711187926946,Tigger8,Unknown,Unknown
MamRep1151,0.7642845,0.05467367,0.4446977103346872,0.7825524642902613,MamRep1151,Unknown,Unknown
Tigger10,0.73517567,0.007579373,0.46223252974169193,0.7991388552471994,Tigger10,Unknown,Unknown
AluYd8,0.7223193,0.060302336,0.4700981941958512,0.8059684558379803,AluYd8,Alu,SINE
MER83B-int,0.7215182,0.17650199,0.47059071972945166,0.8059684558379803,MER83B-int,LTR,LTR
MER34A1,0.7211625,0.07562126,0.47080954227500316,0.8059684558379803,MER34A1,LTR,LTR
MER94,0.7042821,0.009276438,0.4812571092979877,0.8183679976890713,MER94,LTR,LTR
MLT1C-int,0.7032455,0.0927342,0.48190274329089666,0.8183679976890713,MLT1C-int,LTR,LTR
MER65D,0.6920843,0.18843965,0.48888438891843533,0.8249311575668251,MER65D,LTR,LTR
HERV-Fc1-int,0.6843019,0.22698249,0.493784538119563,0.8290399097536866,HERV-Fc1-int,Unknown,Unknown
MER97b,0.6838675,0.18270223,0.4940588392074553,0.8290399097536866,MER97b,LTR,LTR
MER97c,0.6732718,0.15118493,0.5007743938376903,0.8338547510292723,MER97c,LTR,LTR
MLT1-int,0.6426509,0.18676832,0.5204506630881192,0.8587039859779623,MLT1-int,LTR,LTR
LTR7B,0.6408147,0.0045614573,0.5216430492954975,0.8592935233835629,LTR7B,LTR,LTR
LTR28C,0.6396604,0.08789824,0.5223933873706347,0.8592935233835629,LTR28C,LTR,LTR
L1PBb,0.63462704,0.077639,0.5256716912366233,0.8607675427499993,L1PBb,LINE-1,LINE
MER65A,0.62596047,0.05473661,0.5313408654774379,0.8687383079600945,MER65A,LTR,LTR
MLT1G3-int,0.6223926,0.10709413,0.5336837312038932,0.8697800750195417,MLT1G3-int,LTR,LTR
LTR84b,0.6217133,0.06519878,0.5341304119710303,0.8697800750195417,LTR84b,LTR,LTR
LTR52,0.6164211,0.11345303,0.5376166134208846,0.8697800750195417,LTR52,LTR,LTR
LTR19-int,0.61228573,0.1188916,0.5403487101895843,0.8697800750195417,LTR19-int,LTR,LTR
HERVK22-int,0.6109845,0.06310675,0.5412098492796058,0.8697800750195417,HERVK22-int,Unknown,Unknown
Tigger6a,0.6104481,0.03217054,0.5415649820360222,0.8697800750195417,Tigger6a,Unknown,Unknown
LTR26D,0.6068051,0.19466528,0.5439802727261485,0.8710112490917945,LTR26D,LTR,LTR
MamGypLTR1c,0.59868276,0.09386727,0.5493844396615577,0.8744974046888819,MamGypLTR1c,LTR,LTR
MER1A,0.5918816,-0.007817737,0.5539299132324549,0.879150843256195,MER1A,LTR,LTR
Charlie29a,0.58618265,0.0119088385,0.5577527641213491,0.8839239712098573,Charlie29a,Unknown,Unknown
MER94B,0.57966495,0.1009769,0.5621405894999397,0.8895772248437002,MER94B,LTR,LTR
MER44D,0.5721448,0.08090936,0.5672238890694139,0.8937074066151812,MER44D,LTR,LTR
MER72B,0.56672794,0.15200673,0.5708990348358138,0.8955926971954012,MER72B,LTR,LTR
MER4E1,0.5620726,0.043803588,0.5740665833805412,0.895794073189362,MER4E1,LTR,LTR
UCON79,0.5595482,0.2766231,0.5757876496377645,0.8967727186887022,UCON79,Unknown,Unknown
MLT1A0,0.5472539,-0.023900092,0.5842043027117176,0.9029497957799373,MLT1A0,LTR,LTR
LTR82B,0.54143727,0.05080869,0.5882062153621077,0.9032951946782921,LTR82B,LTR,LTR
MLT2E,0.54008013,0.20414874,0.5891417921010632,0.9032951946782921,MLT2E,LTR,LTR
MER106A,0.5101064,0.049862247,0.6099769524433141,0.9132804094593266,MER106A,LTR,LTR
MER44C,0.5047207,0.013177958,0.6137550336951674,0.9147264682593971,MER44C,LTR,LTR
LTR26C,0.49220178,0.1379021,0.6225767148394614,0.9157030649741875,LTR26C,LTR,LTR
LTR19A,0.48707882,0.13714334,0.6262024751087836,0.9185432787793253,LTR19A,LTR,LTR
MER57C1,0.48511258,0.22932746,0.6275964986881057,0.9193440602404144,MER57C1,LTR,LTR
LTR71A,0.46611056,0.1998095,0.6411363672033403,0.9279657342548283,LTR71A,LTR,LTR
Charlie10a,0.45671716,0.112154186,0.6478743503345099,0.935147530975511,Charlie10a,Unknown,Unknown
LTR14B,0.4430459,0.089378655,0.6577325260913685,0.9418521245482739,LTR14B,LTR,LTR
L1M3b,0.44154376,0.15350455,0.6588193875422241,0.9421638734772705,L1M3b,LINE-1,LINE
LTR81A,0.43683493,0.11986791,0.6622310544493433,0.9445874598332301,LTR81A,LTR,LTR
LTR26,0.4340414,0.12351562,0.6642583640186139,0.9445874598332301,LTR26,LTR,LTR
LTR57,0.42062002,0.1777537,0.6740325662197573,0.9513688825289283,LTR57,LTR,LTR
LTR44,0.4187562,0.14196075,0.6753943228028796,0.9520512950823427,LTR44,LTR,LTR
MamGypsy2-LTR,0.41587162,0.08092395,0.6775039409984875,0.9529376883247478,MamGypsy2-LTR,LTR,LTR
LTR45B,0.40685824,0.085153595,0.6841121163806878,0.9532401910288177,LTR45B,LTR,LTR
L2-1_Crp,0.404275,0.3003786,0.6860105180453433,0.953378719950195,L2-1_Crp,LINE-2,LINE
Tigger3a,0.39880273,-0.016770393,0.6900385702740709,0.9565240539349014,Tigger3a,Unknown,Unknown
MER47B,0.39527446,0.06446586,0.6926403531664247,0.9589043969762507,MER47B,LTR,LTR
LTR26B,0.38720804,0.18778245,0.6986021844822219,0.9627610620300628,LTR26B,LTR,LTR
LTR38-int,0.37664253,0.22442041,0.7064392726169338,0.9681165253056336,LTR38-int,LTR,LTR
MER129,0.36593154,0.073043585,0.714416154820969,0.974122153240164,MER129,LTR,LTR
Charlie24,0.35893634,0.027647985,0.7196427025480048,0.9775597613559363,Charlie24,Unknown,Unknown
MSTD,0.35058546,-0.024550576,0.7258993627249629,0.9799450008762417,MSTD,Unknown,Unknown
MER127,0.33719277,0.15795615,0.7359715861911293,0.9861473416949125,MER127,LTR,LTR
MER75,0.32087445,0.07562531,0.7483055396548894,0.9965149938401722,MER75,LTR,LTR
MSTC,0.31821156,0.01150396,0.7503244776774415,0.9979775874875418,MSTC,Unknown,Unknown
HERV1_LTRe,0.29862818,0.7007231,0.7652237711619867,1.0,HERV1_LTRe,LTR,LTR
L1PB,0.2978756,0.001097429,0.7657981056130467,1.0,L1PB,LINE-1,LINE
Tigger1a_Art,0.2953636,0.080733806,0.7677161275564547,1.0,Tigger1a_Art,Unknown,Unknown
CR1-L3B_Croc,0.2916102,0.31231892,0.7705846651202356,1.0,CR1-L3B_Croc,Unknown,Unknown
L1MEa,0.28811213,0.0667364,0.7732609135706405,1.0,L1MEa,LINE-1,LINE
Ricksha_a,0.286752,0.09116142,0.7743022389081371,1.0,Ricksha_a,Unknown,Unknown
THE1-int,0.28112486,0.094659366,0.7786146454880333,1.0,THE1-int,Unknown,Unknown
MLT1F1-int,0.279548,0.15171981,0.7798243200965602,1.0,MLT1F1-int,LTR,LTR
HERVS71-int,0.27296147,0.06859478,0.7848828281763899,1.0,HERVS71-int,Unknown,Unknown
Charlie13a,0.2725142,0.04895628,0.7852266770040403,1.0,Charlie13a,Unknown,Unknown
UCON29,0.26387882,0.10234971,0.7918733053170468,1.0,UCON29,Unknown,Unknown
LTR85c,0.26349238,0.088449225,0.7921710915274791,1.0,LTR85c,LTR,LTR
MER101B,0.26225296,0.114505865,0.7931264232655685,1.0,MER101B,LTR,LTR
L1MA2,0.25192544,-0.023486067,0.8010987038461859,1.0,L1MA2,LINE-1,LINE
MER57E2,0.2515113,0.21636325,0.8014188279400316,1.0,MER57E2,LTR,LTR
LTR86C,0.2501284,0.07650981,0.8024880618844467,1.0,LTR86C,LTR,LTR
MLT1F1,0.24884494,-0.0022554614,0.8034807338087562,1.0,MLT1F1,LTR,LTR
MLT1G1-int,0.24053808,0.14813574,0.8099131482130064,1.0,MLT1G1-int,LTR,LTR
LTR22E,0.23189428,0.15805005,0.8166201287877093,1.0,LTR22E,LTR,LTR
LTR90A,0.2245374,0.084475555,0.822339168185015,1.0,LTR90A,LTR,LTR
LTR38A1,0.22405203,0.22396633,0.822716824328726,1.0,LTR38A1,LTR,LTR
LTR69,0.21507078,0.21629639,0.8297121324869994,1.0,LTR69,LTR,LTR
Charlie16a,0.21307434,0.01817612,0.8312689728033363,1.0,Charlie16a,Unknown,Unknown
LTR18C,0.21104625,0.2551982,0.8328511847124316,1.0,LTR18C,LTR,LTR
MER81,0.2075818,0.033662185,0.8355555165770971,1.0,MER81,LTR,LTR
Tigger5b,0.19862926,0.022340229,0.8425527649301561,1.0,Tigger5b,Unknown,Unknown
MLT1I-int,0.19827846,0.038405586,0.8428272040009512,1.0,MLT1I-int,LTR,LTR
LTR43-int,0.1982077,0.075212754,0.8428825586244418,1.0,LTR43-int,LTR,LTR
Charlie17,0.19684854,0.064644456,0.8439460597034554,1.0,Charlie17,Unknown,Unknown
LTR28B,0.19209965,0.05246873,0.847664147374104,1.0,LTR28B,LTR,LTR
LTR54B,0.18394914,0.036602505,0.8540533478329908,1.0,LTR54B,LTR,LTR
CR1-8_Crp,0.1702116,1.342394,0.8648437344154656,1.0,CR1-8_Crp,Unknown,Unknown
Tigger6b,0.17006712,0.07352766,0.8649573528556473,1.0,Tigger6b,Unknown,Unknown
LTR28,0.16894644,0.1459037,0.8658387686133331,1.0,LTR28,LTR,LTR
LTR43B,0.16458149,0.14495015,0.8692733959734069,1.0,LTR43B,LTR,LTR
HERVFH19-int,0.16000132,0.07724811,0.8728800325349131,1.0,HERVFH19-int,Unknown,Unknown
HERV3-int,0.15628849,0.056262206,0.8758056233926311,1.0,HERV3-int,Unknown,Unknown
Eulor2A,0.15554434,0.09592369,0.8763921946954014,1.0,Eulor2A,Unknown,Unknown
LTR47A2,0.15444495,0.05213139,0.8772589155587577,1.0,LTR47A2,LTR,LTR
OldhAT1,0.14719594,-0.008309018,0.8829773711514938,1.0,OldhAT1,Unknown,Unknown
LTR13_,0.14560422,0.14940742,0.8842338313119669,1.0,LTR13_,LTR,LTR
LTR30,0.14243367,0.12858519,0.8867374615846438,1.0,LTR30,LTR,LTR
MER133B,0.13842349,0.53860605,0.8899057329294191,1.0,MER133B,LTR,LTR
LTR22C2,0.13395563,0.058640786,0.8934376594206357,1.0,LTR22C2,LTR,LTR
Eulor2C,0.13216403,0.5540785,0.8948545480439793,1.0,Eulor2C,Unknown,Unknown
ERVL-B4-int,0.13056193,-0.00045129898,0.8961218539970196,1.0,ERVL-B4-int,Unknown,Unknown
MLT1G,0.12755862,0.0015702159,0.8984982752355464,1.0,MLT1G,LTR,LTR
UCON7,0.12264002,0.28906146,0.9023921604304241,1.0,UCON7,Unknown,Unknown
MER125,0.118812904,0.16924362,0.9054235865056921,1.0,MER125,LTR,LTR
UCON21,0.11578336,0.327638,0.9078242330308478,1.0,UCON21,Unknown,Unknown
LTR10B,0.11394477,0.17484374,0.9092815783738741,1.0,LTR10B,LTR,LTR
Merlin1_HS,0.11164107,0.11854538,0.9111080044404053,1.0,Merlin1_HS,Unknown,Unknown
Helitron2Na_Mam,0.11135657,0.06067691,0.9113335945686944,1.0,Helitron2Na_Mam,Unknown,Unknown
Eulor12,0.10306704,0.22893116,0.9179097660695866,1.0,Eulor12,Unknown,Unknown
Plat_L3,0.10118589,-0.0046882215,0.9194029010279048,1.0,Plat_L3,Unknown,Unknown
MER6B,0.10112255,0.057883367,0.9194531746180855,1.0,MER6B,LTR,LTR
HERV-Fc1_LTR3,0.09514364,1.0581481,0.9242007377122913,1.0,HERV-Fc1_LTR3,LTR,LTR
Eulor2B,0.09191669,0.40350795,0.9267642349102285,1.0,Eulor2B,Unknown,Unknown
PRIMAX-int,0.09189095,0.19079891,0.9267846768013127,1.0,PRIMAX-int,Unknown,Unknown
UCON8,0.09122993,0.06008204,0.9273098926907509,1.0,UCON8,Unknown,Unknown
X7D_LINE,0.09043482,0.25600156,0.927941687578527,1.0,X7D_LINE,Unknown,Unknown
L4_B_Mam,0.08897473,-0.021872617,0.9291019964661784,1.0,L4_B_Mam,Unknown,Unknown
LTR1C,0.08849875,0.086765125,0.9294802796408529,1.0,LTR1C,LTR,LTR
LTR1F1,0.07880453,0.030605132,0.9371880995818805,1.0,LTR1F1,LTR,LTR
Charlie21a,0.074701324,0.021774372,0.9404523537347226,1.0,Charlie21a,Unknown,Unknown
LTR75B,0.072715774,0.020728244,0.9420322957863854,1.0,LTR75B,LTR,LTR
MLT1E3-int,0.06808958,0.16391324,0.9457143209048592,1.0,MLT1E3-int,LTR,LTR
hAT-16_Crp,0.06761707,1.3511051,0.9460904660192954,1.0,hAT-16_Crp,Unknown,Unknown
MER130,0.06559936,0.036950536,0.9476967989422725,1.0,MER130,LTR,LTR
HERV1_LTRb,0.06368358,0.4972772,0.9492221849150795,1.0,HERV1_LTRb,LTR,LTR
MER66A,0.063141294,0.11757717,0.9496539914293733,1.0,MER66A,LTR,LTR
Eulor7,0.062352616,0.30235022,0.9502820283532665,1.0,Eulor7,Unknown,Unknown
HERVL32-int,0.058426045,0.026771417,0.9534092689326983,1.0,HERVL32-int,Unknown,Unknown
UCON74,0.05605506,0.059964105,0.9552979431380705,1.0,UCON74,Unknown,Unknown
L1P3b,0.05279496,0.05634246,0.9578952778980303,1.0,L1P3b,LINE-1,LINE
LTR25-int,0.052580226,0.029423816,0.9580663734627535,1.0,LTR25-int,LTR,LTR
LTR70,0.05223932,0.04048253,0.9583380014921663,1.0,LTR70,LTR,LTR
LTR22C,0.051791053,0.029009806,0.9586951859101186,1.0,LTR22C,LTR,LTR
LTR109A2,0.049364652,0.52975595,0.9606286970853086,1.0,LTR109A2,LTR,LTR
MSTB2-int,0.049307257,0.10331042,0.9606744355165248,1.0,MSTB2-int,Unknown,Unknown
Eulor5A,0.048463657,0.07520566,0.9613467264499885,1.0,Eulor5A,Unknown,Unknown
Eulor6A,0.046223298,0.67265123,0.9631322740505447,1.0,Eulor6A,Unknown,Unknown
LTR21B,0.045739897,0.341555,0.9635175636300464,1.0,LTR21B,LTR,LTR
LTR104_Mam,0.043762263,0.036847807,0.9650939077296595,1.0,LTR104_Mam,LTR,LTR
MamRep1161,0.043187328,0.32029533,0.9655522052642912,1.0,MamRep1161,Unknown,Unknown
Chompy-7_Croc,0.03709115,18.447277,0.9704123281163393,1.0,Chompy-7_Croc,Unknown,Unknown
L2-3_AMi,0.036200546,0.54782736,0.9711224496781395,1.0,L2-3_AMi,LINE-2,LINE
LTR21C,0.034020547,0.92207706,0.9728607649206634,1.0,LTR21C,LTR,LTR
LTR47B,0.031379417,0.16432141,0.9749669574598789,1.0,LTR47B,LTR,LTR
MSTC-int,0.030519487,0.029537365,0.975652751300159,1.0,MSTC-int,Unknown,Unknown
LTR14A,0.030517014,0.08107281,0.9756547242660678,1.0,LTR14A,LTR,LTR
Eulor1,0.030147415,0.09145294,0.9759494870395844,1.0,Eulor1,Unknown,Unknown
Tigger3c,0.027399903,-0.011822848,0.9781407756200415,1.0,Tigger3c,Unknown,Unknown
MADE2,0.024469819,0.018646155,0.9804778579436251,1.0,MADE2,Unknown,Unknown
LTR7A,0.02045864,0.23981924,0.9836775053318864,1.0,LTR7A,LTR,LTR
MER107,0.02024638,0.021652777,0.9838468295829697,1.0,MER107,LTR,LTR
HERV-Fc2-int,0.018758578,1.538112,0.985033698118441,1.0,HERV-Fc2-int,Unknown,Unknown
LTR22,0.011673334,0.032665763,0.9906862382508513,1.0,LTR22,LTR,LTR
L1P4c,0.010810439,-0.0026903574,0.9913746857772355,1.0,L1P4c,LINE-1,LINE
MLT1M-int,0.00741823,15.92546,0.9940811630332409,1.0,MLT1M-int,LTR,LTR
HERV-Fc1_LTR2,0.00741823,16.01955,0.9940811630332409,1.0,HERV-Fc1_LTR2,LTR,LTR
LTR14C,0.005601894,0.05488008,0.9955303584160773,1.0,LTR14C,LTR,LTR
MER76-int,0.004830038,0.052725874,0.9961462021112235,1.0,MER76-int,LTR,LTR
MLT1E1-int,0.0039231074,1.1922708,0.9968698213594378,1.0,MLT1E1-int,LTR,LTR
MLT1O-int,0.003922118,0.5990495,0.9968706109073223,1.0,MLT1O-int,LTR,LTR
Eulor10,0.0037682413,0.059968367,0.9969933856401625,1.0,Eulor10,Unknown,Unknown
LTR7C,0.0025550418,0.074049726,0.9979613738963469,1.0,LTR7C,LTR,LTR
MER67A,0.000547721,0.036732484,0.9995629819056254,1.0,MER67A,LTR,LTR
Eulor6C,0.0004359008,0.11540612,0.9996522014921393,1.0,Eulor6C,Unknown,Unknown
LTR75_1,0.00023650464,0.04348808,0.9998112966055932,1.0,LTR75_1,LTR,LTR
HERV-Fc2_LTR,0.0,0.0,1.0,1.0,HERV-Fc2_LTR,LTR,LTR
MSTB,-0.001440798,-0.031361386,0.9988504098336484,1.0,MSTB,Unknown,Unknown
MER34C,-0.0018079246,0.071077324,0.9985574857030065,1.0,MER34C,LTR,LTR
HSMAR2,-0.0027930306,-0.017088844,0.9977714868485827,1.0,HSMAR2,Unknown,Unknown
LTR33C,-0.0047770967,0.03068067,0.9961884427606785,1.0,LTR33C,LTR,LTR
