names,scores,logfoldchanges,pvals,pvals_adj,TE_subfamily,TE_family,TE_class
AluSx,-9.418402,-0.04391191,4.580057020627068e-21,4.3550717634734576e-20,AluSx,Alu,SINE
MER57-int,-9.450754,-0.24279225,3.363995950337565e-21,3.227054522270726e-20,MER57-int,LTR,LTR
AluYh3,-10.017987,-0.15397236,1.270638727913499e-23,1.252156710052939e-22,AluYh3,Alu,SINE
AluSc5,-10.408932,-0.080347456,2.2574033368372705e-25,2.3529088626265395e-24,AluSc5,Alu,SINE
AluSq,-10.771622,-0.06619167,4.6866997187469456e-27,5.131699490021908e-26,AluSq,Alu,SINE
MER31B,-10.839992,-0.25855076,2.22491824298819e-27,2.4610320157134677e-26,MER31B,LTR,LTR
L1PA6,-11.437369,-0.1292235,2.720071114170698e-30,3.1367628593202515e-29,L1PA6,LINE-1,LINE
L1P1,-12.6707945,-0.16843401,8.584083825931161e-37,1.1077555794415927e-35,L1P1,LINE-1,LINE
MER101,-12.866995,-0.4678806,6.90366843356905e-38,9.126312904864452e-37,MER101,LTR,LTR
AluYg6,-12.917187,-0.3427772,3.60069073068145e-38,4.818702163035422e-37,AluYg6,Alu,SINE
AluSq10,-13.041081,-0.18961674,7.143671030145097e-39,9.679674245846607e-38,AluSq10,Alu,SINE
AluSg,-13.054203,-0.061024215,6.013638844917738e-39,8.251625959355479e-38,AluSg,Alu,SINE
AluYk4,-13.531451,-0.20855704,1.0198985096462134e-41,1.4546973479690729e-40,AluYk4,Alu,SINE
AluSc,-14.0778,-0.06828868,5.200372285639831e-45,7.939723320610671e-44,AluSc,Alu,SINE
AluSq2,-14.211326,-0.06346693,7.79356537416214e-46,1.2068892665131086e-44,AluSq2,Alu,SINE
L1PA3,-14.408421,-0.1313569,4.580679286015988e-47,7.3021416853549e-46,L1PA3,LINE-1,LINE
AluYa5,-14.78874,-0.17104179,1.731645971332836e-49,2.932975363944991e-48,AluYa5,Alu,SINE
L1PA2,-15.021383,-0.16174614,5.3185757261743145e-51,9.451370634709765e-50,L1PA2,LINE-1,LINE
AluSp,-15.110842,-0.06363319,1.3737343288168132e-51,2.5239457837922466e-50,AluSp,Alu,SINE
L1HS,-15.371454,-0.21903569,2.5439379456874783e-53,4.924337023437904e-52,L1HS,LINE-1,LINE
FLAM_C,-15.623578,-0.084741406,5.030149254529611e-55,1.0288078852660563e-53,FLAM_C,Unknown,Unknown
L1PA4,-15.70521,-0.14663664,1.3931599194158358e-55,2.961147750287777e-54,L1PA4,LINE-1,LINE
AluYb8,-16.204103,-0.24740608,4.717232499322998e-59,1.0435673529114551e-57,AluYb8,Alu,SINE
L1PA5,-16.765167,-0.14337748,4.387749661420124e-63,1.1061210774370732e-61,L1PA5,LINE-1,LINE
AluYj4,-18.0798,-0.20153487,4.5974928731161064e-73,1.3114953353836474e-71,AluYj4,Alu,SINE
AluSc8,-18.08067,-0.085375175,4.525592514895006e-73,1.3114953353836474e-71,AluSc8,Alu,SINE
AluYm1,-21.723923,-0.1877368,1.2190994771067787e-104,6.292875396113086e-103,AluYm1,Alu,SINE
AluY,-36.57214,-0.11491451,7.93253798975231e-293,2.1497177952228762e-290,AluY,Alu,SINE
