names,scores,logfoldchanges,pvals,pvals_adj,TE_subfamily,TE_family,TE_class
MamRep488,-0.1423488,-0.07284149,0.8868045096257763,1.0,MamRep488,Unknown,Unknown
LTR78B,-0.14306054,-0.1357111,0.8862423732141148,1.0,LTR78B,LTR,LTR
LTR80B,-0.14412814,-0.7443484,0.8853992759997794,1.0,LTR80B,LTR,LTR
LTR43,-0.14448403,-0.41907638,0.885118272375278,1.0,LTR43,LTR,LTR
LTR48,-0.14697513,-0.27422082,0.8831516535046661,1.0,LTR48,LTR,LTR
HERVL18-int,-0.1498221,-1.7277898,0.8809049712952646,1.0,HERVL18-int,Unknown,Unknown
LTR1B0,-0.15053384,-2.4639893,0.8803434497500419,1.0,LTR1B0,LTR,LTR
LTR22B2,-0.15053384,-2.578397,0.8803434497500419,1.0,LTR22B2,LTR,LTR
HERV1_LTRa,-0.15053384,-2.9313726,0.8803434497500419,1.0,HERV1_LTRa,LTR,LTR
UCON81,-0.15053384,-2.2015545,0.8803434497500419,1.0,UCON81,Unknown,Unknown
LTR81AB,-0.15053384,-2.7789774,0.8803434497500419,1.0,LTR81AB,LTR,LTR
LTR80A,-0.15088972,-0.60634863,0.8800627115197063,1.0,LTR80A,LTR,LTR
LTR44,-0.15195733,-0.41468275,0.8792205874147432,1.0,LTR44,LTR,LTR
MLT2D,-0.15587193,-0.083029754,0.8761339749182624,1.0,MLT2D,LTR,LTR
MLT1D,-0.16085413,-0.102970555,0.8722082881291677,1.0,MLT1D,LTR,LTR
MER126,-0.16476873,-0.5292835,0.8691260213677663,1.0,MER126,LTR,LTR
LTR22E,-0.16654809,-0.82926697,0.8677256452615115,1.0,LTR22E,LTR,LTR
HERVKC4-int,-0.16725983,-0.88278663,0.8671656107604258,1.0,HERVKC4-int,Unknown,Unknown
MLT1A1,-0.17188616,0.00038795208,0.8635270238021262,1.0,MLT1A1,LTR,LTR
MER51E,-0.17437726,-0.58937716,0.8615689778359514,1.0,MER51E,LTR,LTR
MER45C,-0.17615663,-0.06845667,0.8601708935249671,1.0,MER45C,LTR,LTR
MER63D,-0.17758012,-0.18360597,0.8590527413421156,1.0,MER63D,LTR,LTR
MER70C,-0.17793599,-0.48187876,0.8587732473691815,1.0,MER70C,LTR,LTR
UCON39,-0.17935948,-0.8005799,0.8576554487969004,1.0,UCON39,Unknown,Unknown
MER94,-0.18149471,-0.039284114,0.8559792866646728,1.0,MER94,LTR,LTR
L2-1_Crp,-0.18149471,-1.2048616,0.8559792866646728,1.0,L2-1_Crp,LINE-2,LINE
MER61B,-0.18327406,-0.4145905,0.8545829806762486,1.0,MER61B,LTR,LTR
LTR49,-0.18434168,-0.31126648,0.853745415342192,1.0,LTR49,LTR,LTR
X7A_LINE,-0.1854093,-0.21016626,0.8529080148298819,1.0,X7A_LINE,Unknown,Unknown
MER41E,-0.18896802,-0.72607803,0.8501178820000147,1.0,MER41E,LTR,LTR
MER113A,-0.19145912,-0.17379235,0.8481659030272418,1.0,MER113A,LTR,LTR
MSTC,-0.19252674,-0.093494765,0.8473296248577262,1.0,MSTC,Unknown,Unknown
MLT1K,-0.19395022,0.0031539574,0.8462148548177529,1.0,MLT1K,LTR,LTR
Eulor9C,-0.1943061,-1.2503691,0.8459362103056149,1.0,Eulor9C,Unknown,Unknown
MER75A,-0.1943061,-1.5352988,0.8459362103056149,1.0,MER75A,LTR,LTR
MER125,-0.1943061,-1.2880889,0.8459362103056149,1.0,MER125,LTR,LTR
MER68C,-0.1943061,-1.5011125,0.8459362103056149,1.0,MER68C,LTR,LTR
MER123,-0.19572958,-1.9197559,0.8448218252672544,1.0,MER123,LTR,LTR
LTR12_,-0.19608545,-0.33088818,0.8445432774299166,1.0,LTR12_,LTR,LTR
LTR86A2,-0.20142354,-0.5394903,0.8403674112600392,1.0,LTR86A2,LTR,LTR
LTR54B,-0.20355877,-0.30443165,0.8386983149128217,1.0,LTR54B,LTR,LTR
MER41-int,-0.20498225,-0.05310309,0.8375859865127981,1.0,MER41-int,LTR,LTR
MER107,-0.20498225,-0.3459211,0.8375859865127981,1.0,MER107,LTR,LTR
L1MA4,-0.20533814,-0.13090089,0.8373079550345021,1.0,L1MA4,LINE-1,LINE
LTR16,-0.20604987,-0.20110402,0.8367519530600926,1.0,LTR16,LTR,LTR
HUERS-P1-int,-0.20640574,-0.031871226,0.8364739826314148,1.0,HUERS-P1-int,Unknown,Unknown
LTR1D,-0.20782924,-0.40686738,0.8353623054266076,1.0,LTR1D,LTR,LTR
CR1-L3B_Croc,-0.21067621,-23.864716,0.8331399396686641,1.0,CR1-L3B_Croc,Unknown,Unknown
MSTA1-int,-0.21067621,-24.290577,0.8331399396686641,1.0,MSTA1-int,Unknown,Unknown
MER121B,-0.21067621,-23.822844,0.8331399396686641,1.0,MER121B,LTR,LTR
Helitron3Na_Mam,-0.21138795,-0.31774032,0.8325845557683654,1.0,Helitron3Na_Mam,Unknown,Unknown
HERV9NC-int,-0.21565841,-0.48951685,0.8292540163897539,1.0,HERV9NC-int,Unknown,Unknown
L1P2,-0.2185054,-0.095485054,0.8270353565000567,1.0,L1P2,LINE-1,LINE
MER57F,-0.21992888,-0.29837692,0.8259265428928533,1.0,MER57F,LTR,LTR
Ricksha_c,-0.22526696,-0.17865773,0.8217716004625596,1.0,Ricksha_c,Unknown,Unknown
LTR16D2,-0.22562283,-0.97178215,0.8214947805968114,1.0,LTR16D2,LTR,LTR
MLT1-int,-0.22704633,-0.45017636,0.8203877237240697,1.0,MLT1-int,LTR,LTR
MLT1K-int,-0.22775806,-1.2070193,0.8198343293073933,1.0,MLT1K-int,LTR,LTR
AmnSINE2,-0.23451963,-0.5345697,0.8145815936965425,1.0,AmnSINE2,Unknown,Unknown
MSTB1-int,-0.23594312,-0.86435175,0.8134768075336909,1.0,MSTB1-int,Unknown,Unknown
MER68-int,-0.23914596,-0.3013478,0.810992398330472,1.0,MER68-int,LTR,LTR
MER91B,-0.2412812,-0.20083879,0.809337180823148,1.0,MER91B,LTR,LTR
MER87B,-0.2540926,-0.66733,0.7994240270677919,1.0,MER87B,LTR,LTR
LTR19C,-0.25551608,-2.5117943,0.7983245264697844,1.0,LTR19C,LTR,LTR
MER72B,-0.25622782,-3.1905484,0.7977749259814254,1.0,MER72B,LTR,LTR
Charlie21a,-0.25622782,-0.15165956,0.7977749259814254,1.0,Charlie21a,Unknown,Unknown
LTR15,-0.2615659,-0.37738562,0.7936561347992641,1.0,LTR15,LTR,LTR
LTR10B,-0.26192176,-1.0551062,0.7933817518452837,1.0,LTR10B,LTR,LTR
Helitron1Na_Mam,-0.26192176,-1.0637861,0.7933817518452837,1.0,Helitron1Na_Mam,Unknown,Unknown
HERVE_a-int,-0.26334527,-0.83542186,0.7922844760950343,1.0,HERVE_a-int,Unknown,Unknown
LTR86B1,-0.2704627,-0.69396514,0.7868043075185649,1.0,LTR86B1,LTR,LTR
LTR24C,-0.27259794,-0.39851412,0.7851623003877206,1.0,LTR24C,LTR,LTR
Ricksha_b,-0.27971536,-0.67276025,0.7796958827425031,1.0,Ricksha_b,Unknown,Unknown
L1MD,-0.28149474,0.05083032,0.7783309671220126,1.0,L1MD,LINE-1,LINE
LTR1B1,-0.28540933,-1.6296395,0.7753305642314684,1.0,LTR1B1,LTR,LTR
Charlie22a,-0.28612107,-0.100239724,0.7747853951522937,1.0,Charlie22a,Unknown,Unknown
MER51C,-0.2868328,-0.67839956,0.7742403370827353,1.0,MER51C,LTR,LTR
MER1B,-0.2996442,-0.05853852,0.7644485626111952,1.0,MER1B,LTR,LTR
Arthur1A,-0.3007118,-0.5053144,0.7636342547337596,1.0,Arthur1A,Unknown,Unknown
Tigger17b,-0.30142355,-0.9208123,0.7630915279785218,1.0,Tigger17b,Unknown,Unknown
MLT1J,-0.30177945,-0.015297497,0.7628202082435901,1.0,MLT1J,LTR,LTR
Charlie30a,-0.311388,-0.369384,0.7555056911733864,1.0,Charlie30a,Unknown,Unknown
AluYk2,-0.31708193,-0.089394264,0.7511814351037516,1.0,AluYk2,Alu,SINE
MLT1G3,-0.3185054,-0.3202695,0.7501015849417272,1.0,MLT1G3,LTR,LTR
MamGypLTR2b,-0.31886128,-0.57276773,0.7498316988058042,1.0,MamGypLTR2b,LTR,LTR
L1MEg1,-0.32348764,-0.27666268,0.7463259769185946,1.0,L1MEg1,LINE-1,LINE
MER33,-0.325267,-0.040561937,0.7449790146396923,1.0,MER33,LTR,LTR
MSTC-int,-0.3302492,-1.2042974,0.7412116785622668,1.0,MSTC-int,Unknown,Unknown
LTR84a,-0.3352314,-0.39445305,0.7374505360373014,1.0,LTR84a,LTR,LTR
MER89-int,-0.33879012,-0.51972926,0.7347678436406249,1.0,MER89-int,LTR,LTR
Tigger2b_Pri,-0.3416371,-0.07973509,0.7326240156529278,1.0,Tigger2b_Pri,Unknown,Unknown
LTR33,-0.3427047,-0.07911323,0.7318206166516183,1.0,LTR33,LTR,LTR
X1_LINE,-0.34377232,-1.4528888,0.7310175115417386,1.0,X1_LINE,Unknown,Unknown
MER11B,-0.3544485,-0.33188933,0.7230028016489476,1.0,MER11B,LTR,LTR
LTR16B,-0.35800722,-0.9584589,0.7203379193007123,1.0,LTR16B,LTR,LTR
MER31A,-0.36121005,-0.40624636,0.7179424253827977,1.0,MER31A,LTR,LTR
LTR47A,-0.36476877,-0.36709332,0.7152840148659043,1.0,LTR47A,LTR,LTR
MLT1G1-int,-0.37010685,-1.2344469,0.7113028744405789,1.0,MLT1G1-int,LTR,LTR
MLT1H,-0.37473318,-0.07506164,0.7078589051496622,1.0,MLT1H,LTR,LTR
LTR88a,-0.37508905,-1.1257302,0.7075942307168742,1.0,LTR88a,LTR,LTR
LTR56,-0.37508905,-0.5826939,0.7075942307168742,1.0,LTR56,LTR,LTR
MER49,-0.38078302,-0.28808403,0.7033642638636624,1.0,MER49,LTR,LTR
LTR17,-0.38291824,-0.2623567,0.7017803819007655,1.0,LTR17,LTR,LTR
LTR10D,-0.39074743,-0.38185728,0.6959839364493186,1.0,LTR10D,LTR,LTR
LTR53-int,-0.39288267,-0.8995676,0.6944061479057413,1.0,LTR53-int,LTR,LTR
LTR13,-0.3935944,-0.44107547,0.6938805121008559,1.0,LTR13,LTR,LTR
L1M3,-0.39644137,-0.12863316,0.6917794434307696,1.0,L1M3,LINE-1,LINE
MLT1E2,-0.39715314,-0.12714906,0.691254546023457,1.0,MLT1E2,LTR,LTR
AluYk12,-0.40569407,-0.38335118,0.6849674124888966,1.0,AluYk12,Alu,SINE
LTR38,-0.40747342,-1.1040164,0.6836603175723419,1.0,LTR38,LTR,LTR
Zaphod,-0.4099645,-0.43909535,0.6818319770173409,1.0,Zaphod,Unknown,Unknown
L4_A_Mam,-0.41245562,-0.074878074,0.6800055027269539,1.0,L4_A_Mam,Unknown,Unknown
LTR66,-0.41814956,-1.1301417,0.675837762827214,1.0,LTR66,LTR,LTR
MADE1,-0.41886133,-0.117575854,0.6753174899404999,1.0,MADE1,Unknown,Unknown
L1ME4a,-0.41886133,-0.21047132,0.6753174899404999,1.0,L1ME4a,LINE-1,LINE
LTR22B,-0.41992894,-0.3688058,0.6745373714564433,1.0,LTR22B,LTR,LTR
X2_LINE,-0.4217083,-1.3071651,0.6732379513810298,1.0,X2_LINE,Unknown,Unknown
MamGypLTR3a,-0.42242002,-0.46034592,0.6727184560722215,1.0,MamGypLTR3a,LTR,LTR
HERV9-int,-0.4231318,-0.42512494,0.6721991169287425,1.0,HERV9-int,Unknown,Unknown
Charlie10b,-0.42704636,-0.9246929,0.6693455527389249,1.0,Charlie10b,Unknown,Unknown
L1MC4a,-0.4302492,-0.093504444,0.6670143620100131,1.0,L1MC4a,LINE-1,LINE
PABL_B,-0.4320286,-1.2813507,0.6657206419352903,1.0,PABL_B,Unknown,Unknown
Tigger4a,-0.43380794,-0.035253435,0.6644279160051633,1.0,Tigger4a,Unknown,Unknown
HERV3-int,-0.44733107,-0.78697836,0.6546360338471837,1.0,HERV3-int,Unknown,Unknown
MER112,-0.45160154,-0.06345221,0.6515560619255072,1.0,MER112,LTR,LTR
Penelope1_Vert,-0.4519574,-0.5071858,0.6512996648431858,1.0,Penelope1_Vert,Unknown,Unknown
L5,-0.4533809,-0.3589499,0.650274489125396,1.0,L5,Unknown,Unknown
MLT1A0-int,-0.45444852,-0.4009741,0.6495060413015237,1.0,MLT1A0-int,LTR,LTR
MER2B,-0.45622787,-0.20507318,0.6482261235875887,1.0,MER2B,LTR,LTR
AluYh3,-0.46014246,-0.028907558,0.6454139650230255,1.0,AluYh3,Alu,SINE
HERVIP10F-int,-0.4622777,-0.8683596,0.6438821912886357,1.0,HERVIP10F-int,Unknown,Unknown
LTR102_Mam,-0.46334532,-0.85986394,0.6431168707866047,1.0,LTR102_Mam,LTR,LTR
MER4A,-0.4672599,-0.42167348,0.6403139390144347,1.0,MER4A,LTR,LTR
LTR47B,-0.46761578,-4.5051503,0.6400593805265027,1.0,LTR47B,LTR,LTR
AluYi6,-0.48220652,-0.21954834,0.6296592400548713,1.0,AluYi6,Alu,SINE
LTR27,-0.48469764,-1.5997443,0.6278908467242996,1.0,LTR27,LTR,LTR
MER5C1,-0.48469764,-0.33663312,0.6278908467242996,1.0,MER5C1,LTR,LTR
AluSq2,-0.5074734,-0.01598472,0.6118226690038315,1.0,AluSq2,Alu,SINE
MER75B,-0.5096087,-1.1994468,0.6103256485869913,1.0,MER75B,LTR,LTR
MLT1F,-0.5256229,-0.16501017,0.5991502363208709,1.0,MLT1F,LTR,LTR
LTR21B,-0.52669054,-25.778566,0.5984085165494863,1.0,LTR21B,LTR,LTR
Kanga11a,-0.530961,-0.31948677,0.5954458130994099,1.0,Kanga11a,Unknown,Unknown
LTR10A,-0.53274035,-0.7122929,0.5942133315357584,1.0,LTR10A,LTR,LTR
MER39,-0.5437724,-0.21030982,0.5865981177277957,1.0,MER39,LTR,LTR
MER34B,-0.54661936,-0.5593971,0.5846402686632304,1.0,MER34B,LTR,LTR
Tigger10,-0.55053395,-0.16694716,0.5819531994912257,1.0,Tigger10,Unknown,Unknown
AluYk11,-0.5523133,-0.2688491,0.580733714989843,1.0,AluYk11,Alu,SINE
Tigger7,-0.55444854,-0.14556505,0.5792719150210479,1.0,Tigger7,Unknown,Unknown
MER66C,-0.55800724,-1.388581,0.5768394274923578,1.0,MER66C,LTR,LTR
MER102a,-0.55836314,-0.19566964,0.5765964437986945,1.0,MER102a,LTR,LTR
Tigger16a,-0.56049836,-0.26786065,0.5751395562038986,1.0,Tigger16a,Unknown,Unknown
MER6C,-0.56227773,-2.7606387,0.5739268141303029,1.0,MER6C,LTR,LTR
L1MB4,-0.569751,-0.0616647,0.5688465709261669,1.0,L1MB4,LINE-1,LINE
MamTip2,-0.57046276,-0.14902139,0.5683638609931552,1.0,MamTip2,Unknown,Unknown
MLT1H-int,-0.57829195,-0.87017226,0.5630670206673343,1.0,MLT1H-int,LTR,LTR
L1M3f,-0.5811389,-0.26016128,0.5611468180052029,1.0,L1M3f,LINE-1,LINE
LOR1b,-0.5829183,-0.7466718,0.5599483026499168,1.0,LOR1b,Unknown,Unknown
MER57B2,-0.5946621,-0.39835772,0.552069379144017,1.0,MER57B2,LTR,LTR
LTR9B,-0.5967973,-0.54273415,0.5506427180237684,1.0,LTR9B,LTR,LTR
L1M3de,-0.60604995,-0.7090916,0.5444815678222819,1.0,L1M3de,LINE-1,LINE
LTR104_Mam,-0.611388,-0.8286387,0.5409427084953311,1.0,LTR104_Mam,LTR,LTR
MER65A,-0.6145909,-0.59812886,0.5388249236098996,1.0,MER65A,LTR,LTR
PRIMA4_LTR,-0.6327404,-0.9204139,0.5269032000021032,1.0,PRIMA4_LTR,LTR,LTR
LTR16E1,-0.64199305,-0.4689743,0.5208776987210431,1.0,LTR16E1,LTR,LTR
MamTip3,-0.64234895,-0.7362785,0.5206466594019277,1.0,MamTip3,Unknown,Unknown
AluYe5,-0.64590764,-0.14686422,0.5183391734879845,1.0,AluYe5,Alu,SINE
LTR41C,-0.6548044,-0.56395507,0.5125936739925625,1.0,LTR41C,LTR,LTR
Charlie15a,-0.65800726,-0.20943421,0.5105334505901096,1.0,Charlie15a,Unknown,Unknown
FAM,-0.65943074,-0.05396928,0.509619187266085,1.0,FAM,Unknown,Unknown
MER45A,-0.6768685,-0.422444,0.49848939240362533,1.0,MER45A,LTR,LTR
MLT1F1,-0.68149483,-0.23451588,0.49555843412778877,1.0,MLT1F1,LTR,LTR
LTR82A,-0.6832742,-0.6851245,0.4944335973413154,1.0,LTR82A,LTR,LTR
MER113B,-0.6854094,-0.78270507,0.4930855974540873,1.0,MER113B,LTR,LTR
LTR8,-0.70035607,-0.30954966,0.48370497658217204,1.0,LTR8,LTR,LTR
L1ME3Cz,-0.70391476,-0.10300576,0.4814858533523457,1.0,L1ME3Cz,LINE-1,LINE
AluJr4,-0.71138805,-0.09039361,0.4768437831837692,1.0,AluJr4,Alu,SINE
MER58C,-0.719929,-0.24429423,0.4715687066453743,1.0,MER58C,LTR,LTR
Tigger3,-0.7202849,-0.2672674,0.4713496122451113,1.0,Tigger3,Unknown,Unknown
MER57E1,-0.7348756,-0.5952722,0.4624152408301052,1.0,MER57E1,LTR,LTR
MER119,-0.7444842,-0.28738263,0.45658361192439134,1.0,MER119,LTR,LTR
ORSL-2b,-0.77935964,-0.3942475,0.4357678986935848,1.0,ORSL-2b,Unknown,Unknown
Charlie15b,-0.7825625,-0.25169885,0.43388408412761736,1.0,Charlie15b,Unknown,Unknown
FRAM,-0.78896815,-0.035019107,0.43013060960927085,1.0,FRAM,Unknown,Unknown
MER51A,-0.8380785,-0.62586284,0.40198661475524866,1.0,MER51A,LTR,LTR
Charlie2a,-0.85302514,-0.27691978,0.3936453700885464,1.0,Charlie2a,Unknown,Unknown
MLT1A0,-0.8765127,-0.20336066,0.38075138751384907,1.0,MLT1A0,LTR,LTR
MER44A,-0.89715326,-0.29091528,0.36963714624064725,1.0,MER44A,LTR,LTR
MamRep434,-0.90355897,-0.37629637,0.36622931769577083,1.0,MamRep434,Unknown,Unknown
MER96B,-0.9039148,-0.53488815,0.3660405703137727,1.0,MER96B,LTR,LTR
AluSc8,-0.9131675,-0.19331703,0.3611544586952401,1.0,AluSc8,Alu,SINE
LTR12C,-0.9160145,-0.33064637,0.3596593071431632,1.0,LTR12C,LTR,LTR
AluJo,-0.92526716,-0.060216136,0.3548269678896634,1.0,AluJo,Alu,SINE
AluYj4,-0.93665504,-0.23625077,0.3489360293810929,1.0,AluYj4,Alu,SINE
MER101,-0.972954,-0.62137175,0.33057617322807265,1.0,MER101,LTR,LTR
MLT1E1A,-0.9829184,-0.3040358,0.3256476019210517,1.0,MLT1E1A,LTR,LTR
AluSp,-0.98612124,-0.035803128,0.3240736189339535,1.0,AluSp,Alu,SINE
L1ME4b,-1.0156586,-0.3877951,0.3097919794544497,1.0,L1ME4b,LINE-1,LINE
MER5A1,-1.0658365,-0.21144377,0.286497526864395,1.0,MER5A1,LTR,LTR
AluYi6_4d,-1.0765127,-0.961362,0.28169801155691954,1.0,AluYi6_4d,Alu,SINE
AluYk3,-1.1142352,-0.19471559,0.26517831631751176,1.0,AluYk3,Alu,SINE
MER5C,-1.1405697,-0.43362167,0.25404903899690967,1.0,MER5C,LTR,LTR
AluSx4,-1.1669042,-0.0977924,0.24324905550128573,1.0,AluSx4,Alu,SINE
AluYa8,-1.16726,-0.6868566,0.24310535384338283,1.0,AluYa8,Alu,SINE
THE1C,-1.1733099,-0.19868995,0.2406715513620763,1.0,THE1C,Unknown,Unknown
Tigger13a,-1.1843419,-0.28730202,0.2362777343806558,1.0,Tigger13a,Unknown,Unknown
L1ME3C,-1.2839861,-0.28508788,0.1991468223963846,1.0,L1ME3C,LINE-1,LINE
L1PA16,-1.3316729,-0.22956586,0.182967686585788,1.0,L1PA16,LINE-1,LINE
MER4D1,-1.3437725,-0.5121738,0.1790219380933984,1.0,MER4D1,LTR,LTR
AluYk4,-1.3576516,-0.28370762,0.17457426477011007,1.0,AluYk4,Alu,SINE
L1MC1,-1.4491107,-0.19469067,0.14730667388916793,1.0,L1MC1,LINE-1,LINE
AluSx,-1.5640574,-0.027091172,0.11780410416154939,1.0,AluSx,Alu,SINE
FLAM_C,-1.6345199,-0.085485965,0.1021497129890719,1.0,FLAM_C,Unknown,Unknown
Tigger4b,-1.7274026,-0.3823808,0.08409538890627208,1.0,Tigger4b,Unknown,Unknown
MER30,-1.7551606,-0.2807265,0.07923184336034998,1.0,MER30,LTR,LTR
AluSz6,-1.7825627,-0.028842252,0.07465751144938873,1.0,AluSz6,Alu,SINE
AluSc5,-1.8259791,-0.068651095,0.06785340853267849,1.0,AluSc5,Alu,SINE
AluYa5,-1.8366553,-0.45638964,0.06626080255820592,1.0,AluYa5,Alu,SINE
AluYm1,-1.862634,-0.072370455,0.06251378812159954,1.0,AluYm1,Alu,SINE
AluSg,-1.9241998,-0.09865872,0.05432954725296498,1.0,AluSg,Alu,SINE
MER102b,-1.9327407,-0.5291323,0.05326814832658742,1.0,MER102b,LTR,LTR
AluSq10,-1.9352318,-0.39845008,0.05296185625266621,1.0,AluSq10,Alu,SINE
Charlie5,-1.9391464,-0.59735924,0.052483514272322264,1.0,Charlie5,Unknown,Unknown
FLAM_A,-1.9740219,-0.24180728,0.04837925823511172,1.0,FLAM_A,Unknown,Unknown
AluSq,-2.0327408,-0.17592256,0.04207872416732338,1.0,AluSq,Alu,SINE
AluJr,-2.0366554,-0.019293575,0.0416845948984812,1.0,AluJr,Alu,SINE
Tigger2a,-2.1113884,-0.42829934,0.034738938288371046,1.0,Tigger2a,Unknown,Unknown
AluSc,-2.8249118,-0.15034223,0.004729364021058991,0.36618789991628187,AluSc,Alu,SINE
AluSx3,-3.0807836,-0.217014,0.002064565692908485,0.23389834559191827,AluSx3,Alu,SINE
AluSx1,-3.1434171,-0.07745207,0.0016698767022897236,0.23389834559191827,AluSx1,Alu,SINE
AluSg4,-3.777581,-0.60836893,0.00015835899111244414,0.08583057318294472,AluSg4,Alu,SINE
AluY,-3.8071184,-0.13176145,0.00014059544264998723,0.08583057318294472,AluY,Alu,SINE
