names,scores,logfoldchanges,pvals,pvals_adj,TE_subfamily,TE_family,TE_class
LTR88a,-0.24367465,-0.04205149,0.8074828098305137,1.0,LTR88a,LTR,LTR
Charlie25,-0.24636279,-0.0017278488,0.8054014120152753,1.0,Charlie25,Unknown,Unknown
LTR1F1,-0.2470597,-0.14473,0.8048620147252935,1.0,LTR1F1,LTR,LTR
UCON81,-0.24820466,-0.2947908,0.8039760637545493,1.0,UCON81,Unknown,Unknown
MLT1F1,-0.24979763,-0.04129786,0.8027438553183304,1.0,MLT1F1,LTR,LTR
UCON55,-0.25004652,-0.08297728,0.8025513669585402,1.0,UCON55,Unknown,Unknown
LTR81,-0.25338182,-0.4940657,0.7999731831766261,1.0,LTR81,LTR,LTR
LTR105_Mam,-0.2536805,-0.023220893,0.7997424069005682,1.0,LTR105_Mam,LTR,LTR
X7B_LINE,-0.25746378,-0.01545975,0.7968207606574484,1.0,X7B_LINE,Unknown,Unknown
LTR10A,-0.25786203,-0.029647535,0.7965133837390115,1.0,LTR10A,LTR,LTR
Charlie17a,-0.26007727,-0.0112953475,0.7948041769867663,1.0,Charlie17a,Unknown,Unknown
MER124,-0.26082397,-8.150823e-06,0.794228261333968,1.0,MER124,LTR,LTR
Eulor1,-0.26189426,-0.44719097,0.7934029778902918,1.0,Eulor1,Unknown,Unknown
MER47B,-0.263761,0.0042554615,0.791964084075215,1.0,MER47B,LTR,LTR
MER121B,-0.2660509,-0.37610987,0.7902000088027278,1.0,MER121B,LTR,LTR
L1MEg2,-0.26729542,-0.013337139,0.7892417223206538,1.0,L1MEg2,LINE-1,LINE
L1P4d,-0.2690875,-0.17882776,0.7878623500724267,1.0,L1P4d,LINE-1,LINE
HERVL32-int,-0.2696102,-0.36641607,0.7874601582512597,1.0,HERVL32-int,Unknown,Unknown
LTR24B,-0.27202454,-0.0044407896,0.7856031521518342,1.0,LTR24B,LTR,LTR
L1P3b,-0.27297038,-0.17898197,0.7848759970426097,1.0,L1P3b,LINE-1,LINE
MSTC-int,-0.2782471,0.032152027,0.7808226986996782,1.0,MSTC-int,Unknown,Unknown
FordPrefect,-0.28066143,-0.05960008,0.778970100192963,1.0,FordPrefect,Unknown,Unknown
LTR23-int,-0.28354868,-0.1280032,0.7767562701262161,1.0,LTR23-int,LTR,LTR
PABL_A-int,-0.28459406,-0.031614017,0.7759551567994487,1.0,PABL_A-int,Unknown,Unknown
LTR33C,-0.28690886,-0.030170288,0.7741821122102337,1.0,LTR33C,LTR,LTR
LTR35B,-0.29579464,-0.118965134,0.7673869175996099,1.0,LTR35B,LTR,LTR
Merlin1_HS,-0.29848278,-0.1862734,0.7653347202785489,1.0,Merlin1_HS,Unknown,Unknown
LTR28,-0.30042422,-0.10866996,0.7638536006272562,1.0,LTR28,LTR,LTR
MER117,-0.30365992,-0.041199572,0.7613869895264993,1.0,MER117,LTR,LTR
MER72,-0.3039337,-0.011338016,0.7611783871094,1.0,MER72,LTR,LTR
MLT1E3-int,-0.305004,-0.2527605,0.7603631079801524,1.0,MLT1E3-int,LTR,LTR
LTR45B,-0.30540225,-0.00081174483,0.7600598161858617,1.0,LTR45B,LTR,LTR
