names,scores,logfoldchanges,pvals,pvals_adj,TE_subfamily,TE_family,TE_class
AluSx1,2.294466,0.04374708,0.021763748784403462,0.2751140172422568,AluSx1,Alu,SINE
L1ME3Cz,2.2925699,0.064469,0.021872782126736417,0.2751140172422568,L1ME3Cz,LINE-1,LINE
L1ME3,2.263201,0.0478927,0.02362330217650207,0.28772651190256454,L1ME3,LINE-1,LINE
MER33,2.2186217,0.057019874,0.026512466325869326,0.31581882964002583,MER33,LTR,LTR
L1MA5,2.1705964,0.15624881,0.029961696640150075,0.3455157357225817,L1MA5,LINE-1,LINE
AluSz,2.1348748,0.032744188,0.03277123203277188,0.3700418283700492,AluSz,Alu,SINE
L1M6,2.122751,0.13727611,0.033774732788926634,0.37744134374429356,L1M6,LINE-1,LINE
Charlie1a,2.1036377,0.10677536,0.035410071610421645,0.3838451762569706,Charlie1a,Unknown,Unknown
L1M2,2.0825174,0.06528791,0.03729522709588516,0.3963531977641129,L1M2,LINE-1,LINE
Tigger4b,1.9756298,0.15655519,0.04819672011234254,0.48827331403532076,Tigger4b,Unknown,Unknown
L1MC3,1.9691942,0.028482893,0.0489308032196422,0.4903076154885031,L1MC3,LINE-1,LINE
MIR,1.9659693,0.04431608,0.04930214952790299,0.4903076154885031,MIR,Unknown,Unknown
Tigger20a,1.9485308,0.32362092,0.05135149004107793,0.5010678208028775,Tigger20a,Unknown,Unknown
L1MB4,1.9373479,0.007758521,0.05270283314870902,0.5010678208028775,L1MB4,LINE-1,LINE
X6A_LINE,1.8508191,0.6809044,0.06419558267705754,0.5828518306350602,X6A_LINE,Unknown,Unknown
MER113,1.8389165,0.13256913,0.06592746176106896,0.5828518306350602,MER113,LTR,LTR
L1M1,1.8375049,0.03260934,0.06613540144659816,0.5828518306350602,L1M1,LINE-1,LINE
L1MB2,1.7946695,0.03725022,0.07270637238247374,0.6305096613008122,L1MB2,LINE-1,LINE
ERVL-B4-int,1.7843447,0.22667709,0.07436766598883601,0.6397980153325258,ERVL-B4-int,Unknown,Unknown
MER66-int,1.757301,0.42479336,0.07886651297416727,0.673159843023601,MER66-int,LTR,LTR
L1MC,1.7142166,0.09726746,0.08648896112182913,0.7156796477562044,L1MC,LINE-1,LINE
L1MC4a,1.6952555,-0.01499553,0.09002695955257455,0.7341814565733702,L1MC4a,LINE-1,LINE
L1ME3D,1.6949787,0.11664403,0.09007945915521978,0.7341814565733702,L1ME3D,LINE-1,LINE
L1ME2,1.6832284,0.0028324435,0.09233088447343488,0.7469155132030104,L1ME2,LINE-1,LINE
Tigger15a,1.6647379,0.09234757,0.0959650527201968,0.769466554008389,Tigger15a,Unknown,Unknown
L1MC2,1.6430365,0.09010485,0.10037537526816336,0.7905027414724297,L1MC2,LINE-1,LINE
L1M4b,1.6311063,0.09282682,0.10286789186864237,0.7905027414724297,L1M4b,LINE-1,LINE
HAL1M8,1.6278677,0.13285713,0.10355294214860242,0.7905027414724297,HAL1M8,Unknown,Unknown
MIRb,1.6045332,-0.035505243,0.10859658120373003,0.8118530622402991,MIRb,Unknown,Unknown
L1MA8,1.5895996,0.0354551,0.11192508506496643,0.8187346829215113,L1MA8,LINE-1,LINE
Charlie5,1.5647427,0.15323532,0.11764326298752723,0.8381320017077856,Charlie5,Unknown,Unknown
HAL1ME,1.547567,0.06375855,0.12172658305190279,0.8513007485694363,HAL1ME,Unknown,Unknown
L1ME3E,1.5301976,0.1078192,0.12596783190108385,0.8675325583858093,L1ME3E,LINE-1,LINE
L1MEa,1.5201772,0.40880853,0.1284664245949084,0.8675325583858093,L1MEa,LINE-1,LINE
L1M7,1.5186548,0.14539905,0.12884939289678532,0.8675325583858093,L1M7,LINE-1,LINE
MLT2D,1.5020189,0.20690373,0.13309220864002053,0.8756442036439848,MLT2D,LTR,LTR
Charlie21a,1.5012716,0.24996804,0.13328532620042202,0.8756442036439848,Charlie21a,Unknown,Unknown
HAL1b,1.4840683,0.0757214,0.13779081111737443,0.886387663651902,HAL1b,Unknown,Unknown
AluJr,1.4833624,0.029664984,0.13797814722821294,0.886387663651902,AluJr,Alu,SINE
L1MA3,1.4825597,-0.017421866,0.1381914346468371,0.886387663651902,L1MA3,LINE-1,LINE
MER5B,1.4711277,-0.026519202,0.1412565849752633,0.8972857552718352,MER5B,LTR,LTR
L1M4a2,1.4662144,0.10261042,0.14258987642041082,0.8972857552718352,L1M4a2,LINE-1,LINE
LTR7,1.466076,0.19266923,0.142627573344509,0.8972857552718352,LTR7,LTR,LTR
Cheshire,1.4551423,0.16168948,0.14562987159721533,0.9072573609849507,Cheshire,Unknown,Unknown
MLT1J1,1.4224519,0.16663215,0.1548951344259058,0.9380241660205692,MLT1J1,LTR,LTR
AluYc,1.3924878,0.033410296,0.16377472776471114,0.9723290336890247,AluYc,Alu,SINE
L1MD3,1.3912561,0.050837114,0.16414779812277813,0.9723290336890247,L1MD3,LINE-1,LINE
Kanga2_a,1.3482407,0.16483979,0.17758095384860395,1.0,Kanga2_a,Unknown,Unknown
LTR16E1,1.3231485,0.3152416,0.18578598671926472,1.0,LTR16E1,LTR,LTR
L1ME2z,1.3191903,0.07312457,0.18710551865042702,1.0,L1ME2z,LINE-1,LINE
L1MB3,1.3014472,-0.043548603,0.19310544720560163,1.0,L1MB3,LINE-1,LINE
L1MEg2,1.2895999,0.3605852,0.1971895937201289,1.0,L1MEg2,LINE-1,LINE
Tigger19b,1.2576568,0.11809546,0.2085158942447477,1.0,Tigger19b,Unknown,Unknown
L1M3a,1.2558714,0.4026036,0.20916258536585752,1.0,L1M3a,LINE-1,LINE
HERVH48-int,1.2181293,0.37252554,0.2231748495606397,1.0,HERVH48-int,Unknown,Unknown
Charlie4z,1.2081782,0.07906985,0.22697872869224023,1.0,Charlie4z,Unknown,Unknown
Kanga1c,1.1840409,0.3313702,0.2363968636342999,1.0,Kanga1c,Unknown,Unknown
MER106A,1.1756953,0.24768959,0.23971665856556157,1.0,MER106A,LTR,LTR
L1MEg1,1.1730657,0.22918913,0.24076947456935038,1.0,L1MEg1,LINE-1,LINE
AluSq2,1.162644,0.015649227,0.24497396654451697,1.0,AluSq2,Alu,SINE
MER57F,1.1581599,0.40500334,0.24679883257479707,1.0,MER57F,LTR,LTR
MER20B,1.1574678,0.08063555,0.24708129370909016,1.0,MER20B,LTR,LTR
Charlie19a,1.1515304,0.1356745,0.24951411696699022,1.0,Charlie19a,Unknown,Unknown
L2-3_Crp,1.1127778,0.10864314,0.2658038482324572,1.0,L2-3_Crp,LINE-2,LINE
HERVH-int,1.1000587,0.016619248,0.271306532212483,1.0,HERVH-int,Unknown,Unknown
Kanga11a,1.0962527,0.22215286,0.2729682091546285,1.0,Kanga11a,Unknown,Unknown
Charlie25,1.0737624,0.22640122,0.28292918660630006,1.0,Charlie25,Unknown,Unknown
LTR7B,1.066773,0.112555884,0.28607430410596457,1.0,LTR7B,LTR,LTR
LTR88a,1.0590365,0.63417757,0.2895831794396939,1.0,LTR88a,LTR,LTR
LTR9,1.039674,0.35437444,0.29849136334515725,1.0,LTR9,LTR,LTR
Zaphod,1.0377502,0.19474666,0.2993863392665227,1.0,Zaphod,Unknown,Unknown
MER63C,1.0374458,0.27022117,0.29952815406451383,1.0,MER63C,LTR,LTR
MER68-int,1.021142,0.44625556,0.3071871439118842,1.0,MER68-int,LTR,LTR
Charlie22a,1.0185678,0.14282598,0.3084082092696194,1.0,Charlie22a,Unknown,Unknown
MER63D,1.0148586,0.19969073,0.3101732313495362,1.0,MER63D,LTR,LTR
L1M,1.0109833,0.23937157,0.3120243945852933,1.0,L1M,LINE-1,LINE
MLT1M,0.9978352,0.11243697,0.31835928243189593,1.0,MLT1M,LTR,LTR
MLT1J-int,0.98668003,0.24673927,0.32379953314847654,1.0,MLT1J-int,LTR,LTR
MER34B-int,0.9864447,0.107153006,0.32391492630243035,1.0,MER34B-int,LTR,LTR
MER83,0.9806042,0.41186482,0.32678797621901634,1.0,MER83,LTR,LTR
Tigger13a,0.9634285,0.08289558,0.33533252302839356,1.0,Tigger13a,Unknown,Unknown
MER67B,0.9622521,0.25916746,0.3359229847807076,1.0,MER67B,LTR,LTR
LTR54,0.93772733,0.15681605,0.34838456747971425,1.0,LTR54,LTR,LTR
MER11B,0.9338382,0.23842761,0.35038735297815116,1.0,MER11B,LTR,LTR
MLT1I-int,0.931693,0.38430774,0.35149521086046753,1.0,MLT1I-int,LTR,LTR
MER41-int,0.92594934,0.09845651,0.35447232083492475,1.0,MER41-int,LTR,LTR
MER91B,0.9250497,0.24390426,0.35494005351216285,1.0,MER91B,LTR,LTR
MER4B,0.913853,0.14754535,0.360794092052918,1.0,MER4B,LTR,LTR
MIR1_Amn,0.9110573,0.03710358,0.3622651907076764,1.0,MIR1_Amn,Unknown,Unknown
MER6B,0.9109189,0.1903475,0.3623381148521365,1.0,MER6B,LTR,LTR
L3,0.90725124,-0.015078257,0.3642739541196587,1.0,L3,Unknown,Unknown
L1P4a,0.8790311,0.33951378,0.37938440375638527,1.0,L1P4a,LINE-1,LINE
THE1A-int,0.8759863,0.14345677,0.3810374929187563,1.0,THE1A-int,Unknown,Unknown
Tigger12c,0.8675161,0.15839492,0.3856592990124955,1.0,Tigger12c,Unknown,Unknown
Charlie17,0.8655923,0.17502783,0.3867137759629552,1.0,Charlie17,Unknown,Unknown
LTR1D1,0.85626405,0.5561271,0.3918517537506263,1.0,LTR1D1,LTR,LTR
Charlie17a,0.8542572,0.15029725,0.39296249478940226,1.0,Charlie17a,Unknown,Unknown
L1PA16,0.8457317,-0.020916844,0.3977024605721138,1.0,L1PA16,LINE-1,LINE
LTR101_Mam,0.84193945,0.20489402,0.39982184943328936,1.0,LTR101_Mam,LTR,LTR
Tigger18a,0.8334969,0.12683117,0.404564524064598,1.0,Tigger18a,Unknown,Unknown
LTR41B,0.8303552,0.23316823,0.40633797698538654,1.0,LTR41B,LTR,LTR
Charlie1,0.8234767,0.085669205,0.4102369901224232,1.0,Charlie1,Unknown,Unknown
L1MA2,0.82199574,0.0104555525,0.41107931494381933,1.0,L1MA2,LINE-1,LINE
LTR90B,0.82104075,0.4329822,0.4116230405388761,1.0,LTR90B,LTR,LTR
MamRep605,0.8168472,0.09307844,0.41401575143757696,1.0,MamRep605,Unknown,Unknown
MER11A,0.8159476,0.12152971,0.41453010929189793,1.0,MER11A,LTR,LTR
MER34A1,0.81327647,0.16438095,0.4160595815967716,1.0,MER34A1,LTR,LTR
HAL1,0.81086826,-0.06023439,0.4174413353497357,1.0,HAL1,Unknown,Unknown
L1MEj,0.809332,0.078837715,0.4183242101504747,1.0,L1MEj,LINE-1,LINE
LTR16B2,0.7931805,0.22549435,0.4276726644294192,1.0,LTR16B2,LTR,LTR
MER21B,0.78916687,0.049264673,0.43001449246126544,1.0,MER21B,LTR,LTR
X6B_LINE,0.77607405,0.16666965,0.43770526681530453,1.0,X6B_LINE,Unknown,Unknown
AluYk12,0.76804674,0.19390096,0.4424594145756098,1.0,AluYk12,Alu,SINE
LTR87,0.7640608,0.15526634,0.44483102702835087,1.0,LTR87,LTR,LTR
Ricksha,0.757459,0.26920465,0.4487749147864838,1.0,Ricksha,Unknown,Unknown
LTR7Y,0.7522136,0.41945878,0.4519226268274623,1.0,LTR7Y,LTR,LTR
LTR86A2,0.74637306,0.54704046,0.45544210777163596,1.0,LTR86A2,LTR,LTR
LTR10D,0.74552876,0.18859284,0.45595212107633887,1.0,LTR10D,LTR,LTR
MER102a,0.7403802,0.11180466,0.4590693103414253,1.0,MER102a,LTR,LTR
MER45C,0.729059,0.07314286,0.4659655927953683,1.0,MER45C,LTR,LTR
MamRTE1,0.7118003,0.0037330189,0.4765884669683855,1.0,MamRTE1,Unknown,Unknown
L1M6B,0.7028872,0.13389824,0.48212605234421846,1.0,L1M6B,LINE-1,LINE
MER44A,0.6999669,0.08570461,0.4839479653543475,1.0,MER44A,LTR,LTR
LTR25-int,0.6983061,0.1516142,0.48498578790235525,1.0,LTR25-int,LTR,LTR
Tigger16b,0.6944862,0.16137286,0.48737734775339936,1.0,Tigger16b,Unknown,Unknown
AluSg4,0.68980825,-0.018471813,0.49031479403724443,1.0,AluSg4,Alu,SINE
Charlie14a,0.6874969,0.23287705,0.4917696422441913,1.0,Charlie14a,Unknown,Unknown
L2-1_AMi,0.68465966,0.11101821,0.49355869651950224,1.0,L2-1_AMi,LINE-2,LINE
MER47A,0.6836632,0.08131383,0.49418787313100965,1.0,MER47A,LTR,LTR
LTR51,0.6831788,0.406426,0.4944938777727075,1.0,LTR51,LTR,LTR
MER113A,0.6803831,0.08298577,0.4962619396565361,1.0,MER113A,LTR,LTR
L3b,0.67884684,0.026750822,0.49723493203906677,1.0,L3b,Unknown,Unknown
MLT1D-int,0.67877764,0.14141475,0.4972787844299954,1.0,MLT1D-int,LTR,LTR
MER4A,0.670861,0.16232114,0.502309066559285,1.0,MER4A,LTR,LTR
L4_A_Mam,0.664716,0.008376637,0.5062321659540006,1.0,L4_A_Mam,Unknown,Unknown
HERVIP10B3-int,0.66212785,0.16187245,0.5078892727516061,1.0,HERVIP10B3-int,Unknown,Unknown
MER58A,0.6613805,0.007673251,0.5083683247109074,1.0,MER58A,LTR,LTR
MER31-int,0.65815574,0.12661286,0.5104380590848656,1.0,MER31-int,LTR,LTR
LTR47B3,0.653976,1.4547596,0.5131272609428532,1.0,LTR47B3,LTR,LTR
PRIMA41-int,0.6536992,0.22764608,0.5133056139546611,1.0,PRIMA41-int,Unknown,Unknown
Looper,0.6464885,0.07052804,0.5179630581750976,1.0,Looper,Unknown,Unknown
MIR3,0.64001125,-0.014697588,0.5221652704904001,1.0,MIR3,Unknown,Unknown
MER21-int,0.6355963,0.11047902,0.5250396098426604,1.0,MER21-int,LTR,LTR
LTR31,0.6301017,0.09363706,0.5286280430232435,1.0,LTR31,LTR,LTR
Charlie23a,0.62997717,0.14707212,0.5287095374043482,1.0,Charlie23a,Unknown,Unknown
LTR33B,0.62330616,0.1627203,0.5330833372396074,1.0,LTR33B,LTR,LTR
MER44D,0.6217976,0.1375599,0.5340749639460567,1.0,MER44D,LTR,LTR
Charlie26a,0.6194171,0.27707747,0.5356416250202518,1.0,Charlie26a,Unknown,Unknown
MLT1F,0.6152512,0.058112435,0.5383888413411144,1.0,MLT1F,LTR,LTR
MLT1C-int,0.6043728,0.2071177,0.5455958026696381,1.0,MLT1C-int,LTR,LTR
LTR12B,0.60434514,0.5819122,0.5456142018594091,1.0,LTR12B,LTR,LTR
HERVIP10FH-int,0.6012865,0.075925,0.547649206434466,1.0,HERVIP10FH-int,Unknown,Unknown
L1ME3F,0.59886444,0.007398745,0.5492632936506798,1.0,L1ME3F,LINE-1,LINE
MER110-int,0.59586114,0.2234974,0.5512680149135725,1.0,MER110-int,LTR,LTR
LTR33A,0.5950999,0.08715146,0.551776694839669,1.0,LTR33A,LTR,LTR
THE1C-int,0.5882905,0.0755804,0.5563372980752543,1.0,THE1C-int,Unknown,Unknown
LTR64,0.58442914,0.3331679,0.5589316364093885,1.0,LTR64,LTR,LTR
LTR49-int,0.5778412,0.09124566,0.5633713358266836,1.0,LTR49-int,LTR,LTR
LTR17,0.55759305,0.15988672,0.5771223217076697,1.0,LTR17,LTR,LTR
LTR12F,0.5481125,0.29392007,0.5836146564258393,1.0,LTR12F,LTR,LTR
L1MEh,0.5453029,0.048161972,0.5855451778571139,1.0,L1MEh,LINE-1,LINE
LTR26,0.5413585,0.4482026,0.5882605082687407,1.0,LTR26,LTR,LTR
MER75,0.54011285,0.20164831,0.589119188348129,1.0,MER75,LTR,LTR
LTR44,0.5317119,0.24444814,0.59492555323024,1.0,LTR44,LTR,LTR
MER58D,0.5283349,0.10387738,0.597266919285274,1.0,MER58D,LTR,LTR
MER76-int,0.52328324,0.97068095,0.600777172089972,1.0,MER76-int,LTR,LTR
MER6,0.5219546,0.03896211,0.601701962583655,1.0,MER6,LTR,LTR
MER41D,0.52170545,0.266314,0.6018754322610802,1.0,MER41D,LTR,LTR
LTR16,0.52066743,0.055823393,0.6025984651894196,1.0,LTR16,LTR,LTR
Charlie20a,0.51841146,0.087918445,0.6041712038652565,1.0,Charlie20a,Unknown,Unknown
Penelope1_Vert,0.5183008,0.16580655,0.6042484409213155,1.0,Penelope1_Vert,Unknown,Unknown
MER1A,0.5114222,0.093301885,0.6090554566632742,1.0,MER1A,LTR,LTR
Tigger1a_Mars,0.5086542,0.7860676,0.6109946589901375,1.0,Tigger1a_Mars,Unknown,Unknown
Ricksha_a,0.5018725,0.51497924,0.6157572293408029,1.0,Ricksha_a,Unknown,Unknown
MER57B1,0.50165105,0.14468294,0.6159130164872169,1.0,MER57B1,LTR,LTR
L1M3e,0.49686232,0.12817669,0.6192861377252075,1.0,L1M3e,LINE-1,LINE
LTR105_Mam,0.4891395,0.32874545,0.6247429303468547,1.0,LTR105_Mam,LTR,LTR
MamGypsy2-LTR,0.48788005,0.19457385,0.6256348025824812,1.0,MamGypsy2-LTR,LTR,LTR
MER65C,0.48608083,0.13573872,0.6269098564528135,1.0,MER65C,LTR,LTR
MSTD,0.48468298,0.0050849696,0.6279012454578821,1.0,MSTD,Unknown,Unknown
MamRep1894,0.48136133,0.29279914,0.6302597138648802,1.0,MamRep1894,Unknown,Unknown
LTR48B,0.48068318,0.14565416,0.6307416990698986,1.0,LTR48B,LTR,LTR
Tigger3c,0.4755623,0.04958703,0.6343862404925336,1.0,Tigger3c,Unknown,Unknown
LTR22A,0.46298158,1.3641402,0.6433775718746182,1.0,LTR22A,LTR,LTR
MER11C,0.46054572,0.030709952,0.6451245718681441,1.0,MER11C,LTR,LTR
HERVE_a-int,0.45794377,0.34001422,0.6469928513360751,1.0,HERVE_a-int,Unknown,Unknown
MER126,0.4518264,0.16838464,0.6513940524648455,1.0,MER126,LTR,LTR
Tigger6a,0.44878155,0.057281047,0.6535892443467776,1.0,Tigger6a,Unknown,Unknown
X7C_LINE,0.44613808,0.13792488,0.6554975048723033,1.0,X7C_LINE,Unknown,Unknown
HERVL40-int,0.44516927,0.10200488,0.6561974318047264,1.0,HERVL40-int,Unknown,Unknown
MER65A,0.44486478,0.07021858,0.6564174712239972,1.0,MER65A,LTR,LTR
LTR13A,0.4414186,0.37531894,0.6589099913061792,1.0,LTR13A,LTR,LTR
LTR54B,0.44126633,0.05675883,0.6590201903284265,1.0,LTR54B,LTR,LTR
MER21A,0.43863672,0.06974762,0.660924794542737,1.0,MER21A,LTR,LTR
Tigger17c,0.4349829,0.06391961,0.6635748387133176,1.0,Tigger17c,Unknown,Unknown
MER4E,0.43326673,0.060408957,0.6648210130755889,1.0,MER4E,LTR,LTR
LTR23,0.430125,0.052709803,0.6671047156980734,1.0,LTR23,LTR,LTR
AluSp,0.42894858,0.014219309,0.6679606422925147,1.0,AluSp,Alu,SINE
LTR2B,0.42303884,0.19247815,0.6722669315005312,1.0,LTR2B,LTR,LTR
MER110A,0.42234683,0.2865418,0.6727718882159943,1.0,MER110A,LTR,LTR
UCON29,0.41538522,0.4020979,0.677859930787529,1.0,UCON29,Unknown,Unknown
Tigger2a,0.41198054,0.01160533,0.6803536953340057,1.0,Tigger2a,Unknown,Unknown
ERV24_Prim-int,0.4073164,0.1654325,0.6837756273341724,1.0,ERV24_Prim-int,Unknown,Unknown
LTR27E,0.40640295,0.69980264,0.6844465619282725,1.0,LTR27E,LTR,LTR
MER130,0.40530956,0.49025422,0.6852499778177923,1.0,MER130,LTR,LTR
Tigger3d,0.40330273,0.105989665,0.6867255280042968,1.0,Tigger3d,Unknown,Unknown
UCON74,0.395746,0.29240942,0.692292415906685,1.0,UCON74,Unknown,Unknown
LTR84b,0.39386374,0.06460354,0.6936816441555527,1.0,LTR84b,LTR,LTR
L1M2a1,0.39055595,0.34478554,0.6961255021745928,1.0,L1M2a1,LINE-1,LINE
UCON86,0.3881616,0.5536411,0.6978964596156244,1.0,UCON86,Unknown,Unknown
LTR52-int,0.3874004,1.0333475,0.6984598261516174,1.0,LTR52-int,LTR,LTR
MER124,0.38612708,0.06544932,0.6994025560051089,1.0,MER124,LTR,LTR
LTR40c,0.38522747,0.19020933,0.7000688947040972,1.0,LTR40c,LTR,LTR
Tigger17,0.3713181,0.78013504,0.7104006255335348,1.0,Tigger17,Unknown,Unknown
FordPrefect_a,0.36879918,0.5745594,0.7122774173155574,1.0,FordPrefect_a,Unknown,Unknown
HERVI-int,0.3687715,0.2146067,0.7122980511092953,1.0,HERVI-int,Unknown,Unknown
MER89,0.36358142,0.07292184,0.7161705945465018,1.0,MER89,LTR,LTR
Tigger14a,0.36358142,0.07105976,0.7161705945465018,1.0,Tigger14a,Unknown,Unknown
FAM,0.3630278,-0.008467801,0.7165840991524128,1.0,FAM,Unknown,Unknown
MERX,0.3597477,0.2710157,0.7190358153083355,1.0,MERX,LTR,LTR
LTR86B1,0.358336,0.23472689,0.7200918766498943,1.0,LTR86B1,LTR,LTR
MER4A1_,0.35767168,0.14130339,0.7205890317035146,1.0,MER4A1_,LTR,LTR
AluSx3,0.35673055,-0.02658724,0.7212935368898077,1.0,AluSx3,Alu,SINE
THE1B-int,0.35614926,0.040584717,0.721728790660208,1.0,THE1B-int,Unknown,Unknown
MLT1-int,0.35118064,0.51732296,0.7254528381041392,1.0,MLT1-int,LTR,LTR
MER57C1,0.35005957,0.16211729,0.7262939849184145,1.0,MER57C1,LTR,LTR
MamGypLTR3a,0.34925684,0.04379493,0.7268964904764001,1.0,MamGypLTR3a,LTR,LTR
LTR14,0.34788668,0.8328034,0.7279252952381758,1.0,LTR14,LTR,LTR
MLT1F1-int,0.3415617,0.32050848,0.7326807560183994,1.0,MLT1F1-int,LTR,LTR
Charlie16a,0.34150636,0.033525914,0.7327224249560405,1.0,Charlie16a,Unknown,Unknown
AluSg,0.33722973,-0.02465641,0.7359437227690544,1.0,AluSg,Alu,SINE
LTR12E,0.33620557,0.2869885,0.7367158582309101,1.0,LTR12E,LTR,LTR
LTR1,0.3328424,0.20939647,0.7392532506202835,1.0,LTR1,LTR,LTR
MER34C,0.33271784,0.4416201,0.739347282851567,1.0,MER34C,LTR,LTR
LTR86C,0.33241335,0.5939285,0.7395771558207729,1.0,LTR86C,LTR,LTR
MER66A,0.33192894,0.54176176,0.7399429107630267,1.0,MER66A,LTR,LTR
LTR80B,0.32809523,0.44718382,0.7428396683277149,1.0,LTR80B,LTR,LTR
L1MDb,0.32720944,0.030783359,0.7435094751627034,1.0,L1MDb,LINE-1,LINE
LTR102_Mam,0.3251334,0.11958548,0.745080094915906,1.0,LTR102_Mam,LTR,LTR
HERV9N-int,0.32380477,0.15019679,0.7460858484915185,1.0,HERV9N-int,Unknown,Unknown
Charlie7,0.32208857,0.029252214,0.7473855871810365,1.0,Charlie7,Unknown,Unknown
LTR10F,0.31853166,0.061088916,0.7500816847504911,1.0,LTR10F,LTR,LTR
MER73,0.3182687,0.34907496,0.7502811288466157,1.0,MER73,LTR,LTR
Charlie10a,0.31785348,0.22231555,0.75059607455914,1.0,Charlie10a,Unknown,Unknown
MER2,0.31615114,-0.022881325,0.7518877860414297,1.0,MER2,LTR,LTR
MER66B,0.3159574,0.048452888,0.752034854254735,1.0,MER66B,LTR,LTR
MER66D,0.31538993,0.397625,0.7524656057992367,1.0,MER66D,LTR,LTR
Arthur1A,0.3151962,0.09141,0.7526127093563757,1.0,Arthur1A,Unknown,Unknown
LTR86A1,0.31169462,0.12775408,0.755272624119924,1.0,LTR86A1,LTR,LTR
HERVIP10F-int,0.31039363,-0.027665734,0.7562616345050105,1.0,HERVIP10F-int,Unknown,Unknown
LTR33C,0.3091757,0.10946068,0.757187878622293,1.0,LTR33C,LTR,LTR
LTR70,0.3091342,0.038732328,0.7572194612823397,1.0,LTR70,LTR,LTR
UCON55,0.30806848,0.21364133,0.7580302214813532,1.0,UCON55,Unknown,Unknown
MER92A,0.3072796,1.0098741,0.7586305661414018,1.0,MER92A,LTR,LTR
Eulor6D,0.3072796,1.8075138,0.7586305661414018,1.0,Eulor6D,Unknown,Unknown
MER47C,0.30451155,0.06977129,0.7607381876885779,1.0,MER47C,LTR,LTR
Charlie11,0.30405483,0.15594324,0.7610861164528464,1.0,Charlie11,Unknown,Unknown
LTR49,0.29817277,0.111129545,0.7655713122772267,1.0,LTR49,LTR,LTR
LTR9D,0.2980205,0.051077235,0.7656875048361911,1.0,LTR9D,LTR,LTR
MER51D,0.2964704,0.628979,0.7668708560251409,1.0,MER51D,LTR,LTR
LTR39-int,0.29313493,0.37260702,0.7694190153346858,1.0,LTR39-int,LTR,LTR
MER85,0.2930519,0.06992266,0.7694824868946512,1.0,MER85,LTR,LTR
LTR46-int,0.29144645,0.2721204,0.7707099068436586,1.0,LTR46-int,LTR,LTR
LTR45B,0.29097587,0.2267044,0.7710697768547465,1.0,LTR45B,LTR,LTR
MER57-int,0.29075444,0.02237659,0.771239144503858,1.0,MER57-int,LTR,LTR
UCON78,0.29015929,0.13694745,0.771694374075611,1.0,UCON78,Unknown,Unknown
L1M8,0.28865072,0.034801185,0.7728486799907117,1.0,L1M8,LINE-1,LINE
LTR1F,0.28841543,1.9124367,0.7730287547349928,1.0,LTR1F,LTR,LTR
ERV24B_Prim-int,0.28711447,0.17339508,0.774024682492358,1.0,ERV24B_Prim-int,Unknown,Unknown
LTR27C,0.28393123,0.18914866,0.7764630928481818,1.0,LTR27C,LTR,LTR
Eulor8,0.28267175,0.35327262,0.7774284652307042,1.0,Eulor8,Unknown,Unknown
LTR6A,0.2823673,0.046800707,0.7776619036111834,1.0,LTR6A,LTR,LTR
Charlie24,0.2822704,0.038190648,0.777736183669577,1.0,Charlie24,Unknown,Unknown
LTR88b,0.27821523,0.22253451,0.7808471488299705,1.0,LTR88b,LTR,LTR
LTR47A2,0.27813217,0.37277547,0.7809108914555962,1.0,LTR47A2,LTR,LTR
MER61F,0.27536416,0.17345223,0.7830364855897514,1.0,MER61F,LTR,LTR
MER96,0.27471367,0.053309,0.7835362359642541,1.0,MER96,LTR,LTR
MLT1N2,0.27396628,0.03987335,0.7841105274893189,1.0,MLT1N2,LTR,LTR
HERVK22-int,0.27370334,0.05118776,0.7843126210096073,1.0,HERVK22-int,Unknown,Unknown
FordPrefect,0.2726238,0.14068414,0.7851424203833357,1.0,FordPrefect,Unknown,Unknown
LTR27,0.2698696,0.19720355,0.787260577031098,1.0,LTR27,LTR,LTR
LTR3B,0.26944056,0.5949321,0.7875906832916252,1.0,LTR3B,LTR,LTR
Mam_R4,0.26927447,0.045977645,0.7877184766090034,1.0,Mam_R4,Unknown,Unknown
LTR8A,0.26863784,0.023379333,0.7882084039092,1.0,LTR8A,LTR,LTR
HERVK11-int,0.26856863,0.055834915,0.7882616619291966,1.0,HERVK11-int,Unknown,Unknown
MER5C1,0.2607766,0.030586645,0.794264789153547,1.0,MER5C1,LTR,LTR
Ricksha_b,0.25890818,0.25764844,0.795706087975262,1.0,Ricksha_b,Unknown,Unknown
MER20,0.25701207,-0.013325335,0.7971694523197075,1.0,MER20,LTR,LTR
MER61D,0.25666606,0.16719578,0.7974365667120575,1.0,MER61D,LTR,LTR
MER67A,0.25623703,0.13191958,0.797767821501531,1.0,MER67A,LTR,LTR
LTR27D,0.2559187,0.09257836,0.7980136147214112,1.0,LTR27D,LTR,LTR
MST-int,0.25573877,0.35484466,0.7981525501831094,1.0,MST-int,Unknown,Unknown
MLT1H2-int,0.25561422,0.23526964,0.7982487400172414,1.0,MLT1H2-int,LTR,LTR
LTR1A2,0.24537249,-0.009298679,0.8061680310684891,1.0,LTR1A2,LTR,LTR
LTR10A,0.24501264,0.07023138,0.8064466433582609,1.0,LTR10A,LTR,LTR
LTR81C,0.24198164,0.17855798,0.8087943876663972,1.0,LTR81C,LTR,LTR
MER68B,0.23737286,-0.0023482128,0.8123675396705106,1.0,MER68B,LTR,LTR
